time,value
2025-09-16T08:57:31.015085513Z,0.061767578125
2025-09-16T08:57:32.009077265Z,0.0207672119140625
2025-09-16T08:57:33.348229638Z,-0.0109710693359375
2025-09-16T08:57:34.347480504Z,-0.0483551025390625
2025-09-16T08:57:35.347429216Z,-0.029022216796875
2025-09-16T08:57:36.364197766Z,-0.04962158203125
2025-09-16T08:57:37.349154198Z,-0.0216064453125
2025-09-16T08:57:38.348296876Z,-0.0338897705078125
2025-09-16T08:57:39.350393265Z,-0.033966064453125
2025-09-16T08:57:40.349336137Z,-0.040069580078125
2025-09-16T08:57:41.352429396Z,-0.0122222900390625
2025-09-16T08:57:42.350300113Z,-0.03485107421875
2025-09-16T08:57:43.350269416Z,-0.0485382080078125
2025-09-16T08:57:44.352341291Z,-0.0403594970703125
2025-09-16T08:57:45.3513493Z,-0.042633056640625
2025-09-16T08:57:46.353905091Z,-0.0224761962890625
2025-09-16T08:57:47.367538196Z,-0.0561981201171875
2025-09-16T08:57:48.374062593Z,-0.040863037109375
2025-09-16T08:57:49.367335148Z,-0.0003662109375
2025-09-16T08:57:50.3725472Z,-0.0154266357421875
2025-09-16T08:57:51.373106897Z,0.0128936767578125
2025-09-16T08:57:52.383382721Z,0.0318603515625
2025-09-16T08:57:53.37150447Z,-0.0056304931640625
2025-09-16T08:57:54.375416837Z,0.0375213623046875
2025-09-16T08:57:55.374313539Z,-0.00640869140625
2025-09-16T08:57:56.372679049Z,0.077911376953125
2025-09-16T08:57:57.384554118Z,0.01470947265625
2025-09-16T08:57:58.386261104Z,0.0535430908203125
2025-09-16T08:57:59.387225777Z,0.0904693603515625
2025-09-16T08:58:00.388112136Z,0.0434112548828125
2025-09-16T08:58:01.387137787Z,0.0263214111328125
2025-09-16T08:58:02.390116905Z,0.0147552490234375
2025-09-16T08:58:03.382443916Z,0.0196533203125
2025-09-16T08:58:04.399180371Z,0.0760345458984375
2025-09-16T08:58:05.417651402Z,0.0276031494140625
2025-09-16T08:58:06.417482585Z,0.0167388916015625
2025-09-16T08:58:07.406406928Z,0.01776123046875
2025-09-16T08:58:08.448276774Z,0.0071563720703125
2025-09-16T08:58:09.407248916Z,0.01690673828125
2025-09-16T08:58:10.412391364Z,0.015472412109375
2025-09-16T08:58:11.416252592Z,0.0146026611328125
2025-09-16T08:58:12.416465367Z,-0.0187835693359375
2025-09-16T08:58:13.416457266Z,0.3220367431640625
2025-09-16T08:58:14.418459738Z,-0.765380859375
2025-09-16T08:58:15.417225717Z,-0.523345947265625
2025-09-16T08:58:16.444080159Z,0.36029052734375
2025-09-16T08:58:17.439271348Z,0.055877685546875
2025-09-16T08:58:18.435261838Z,0.08795166015625
2025-09-16T08:58:19.439615636Z,-0.1993865966796875
2025-09-16T08:58:20.438548682Z,-0.0650787353515625
2025-09-16T08:58:21.476370285Z,-0.077789306640625
2025-09-16T08:59:51.657782885Z,0.012908935546875
2025-09-16T08:59:52.655322199Z,-0.0260009765625
2025-09-16T08:59:53.655327263Z,-0.0296173095703125
2025-09-16T08:59:54.661287981Z,0.018890380859375
2025-09-16T08:59:55.663433983Z,-0.0822906494140625
2025-09-16T08:59:56.665003309Z,-0.088409423828125
2025-09-16T08:59:57.662201226Z,-0.073516845703125
2025-09-16T08:59:58.673439093Z,-0.089599609375
2025-09-16T08:59:59.666303796Z,-0.0774078369140625
2025-09-16T09:00:00.668248812Z,-0.0811920166015625
2025-09-16T09:00:01.603251261Z,-0.0811920166015625
2025-09-16T09:00:02.603208041Z,-0.0915069580078125
2025-09-16T09:00:03.601323197Z,-0.0023956298828125
2025-09-16T09:00:04.606175089Z,0.1198272705078125
2025-09-16T09:00:05.637461953Z,0.049072265625
2025-09-16T09:00:06.653347944Z,-0.0345001220703125
2025-09-16T09:00:07.647691281Z,-0.007293701171875
2025-09-16T09:00:08.650013374Z,0.0155029296875
2025-09-16T09:00:09.66709752Z,0.00933837890625
2025-09-16T09:00:10.669265489Z,0.047271728515625
2025-09-16T09:00:11.674175196Z,-0.0633544921875
2025-09-16T09:00:12.684083226Z,-0.0229339599609375
2025-09-16T09:00:13.669233911Z,-0.02899169921875
2025-09-16T09:00:14.670815303Z,-0.031951904296875
2025-09-16T09:00:15.688205161Z,0.0104827880859375
2025-09-16T09:00:16.690841714Z,0.007659912109375
2025-09-16T09:00:17.683332884Z,-0.0817718505859375
2025-09-16T09:01:41.628051732Z,0.0931854248046875
2025-09-16T09:01:42.634069701Z,0.051116943359375
