time,value
2025-09-16T08:58:21.476370285Z,-0.8724517822265625
2025-09-16T08:59:51.657782885Z,-0.87603759765625
2025-09-16T08:59:52.655322199Z,-0.8565216064453125
2025-09-16T08:59:53.655327263Z,-0.8424835205078125
2025-09-16T08:59:54.661287981Z,-0.464599609375
2025-09-16T08:59:55.663433983Z,-0.863250732421875
2025-09-16T08:59:56.665003309Z,-0.8119354248046875
2025-09-16T08:59:57.662201226Z,-0.8366546630859375
2025-09-16T08:59:58.673439093Z,-0.8329315185546875
2025-09-16T08:59:59.666303796Z,-0.8409576416015625
2025-09-16T09:00:00.668248812Z,-0.852813720703125
2025-09-16T09:00:01.603251261Z,-0.852813720703125
2025-09-16T09:00:02.603208041Z,-0.8373870849609375
2025-09-16T09:00:03.601323197Z,-0.9068450927734375
2025-09-16T09:00:04.606175089Z,-0.905059814453125
2025-09-16T09:00:05.637461953Z,-0.746368408203125
2025-09-16T09:00:06.653347944Z,-0.7750091552734375
2025-09-16T09:00:07.647691281Z,-0.9912261962890625
2025-09-16T09:00:08.650013374Z,-0.939697265625
2025-09-16T09:00:09.66709752Z,-0.812896728515625
2025-09-16T09:00:10.669265489Z,-0.7342987060546875
2025-09-16T09:00:11.674175196Z,-0.929290771484375
2025-09-16T09:00:12.684083226Z,-0.854400634765625
2025-09-16T09:00:13.669233911Z,-0.904541015625
2025-09-16T09:00:14.670815303Z,-0.8622894287109375
2025-09-16T09:00:15.688205161Z,-0.8386688232421875
2025-09-16T09:00:16.690841714Z,-0.8614501953125
2025-09-16T09:00:17.683332884Z,-1.0009918212890625
2025-09-16T09:01:41.628051732Z,-0.9415130615234375
2025-09-16T09:01:42.634069701Z,-0.8740692138671875
2025-09-16T09:01:43.630072196Z,-0.9348602294921875
2025-09-16T09:01:44.630321602Z,-0.884735107421875
2025-09-16T09:01:45.626026469Z,-0.886993408203125
2025-09-16T09:01:51.813190875Z,-0.9429931640625
2025-09-16T09:01:52.840033001Z,-0.4616546630859375
2025-09-16T09:01:53.829178336Z,-0.307037353515625
2025-09-16T09:01:54.850127584Z,-0.0618133544921875
2025-09-16T09:01:55.85134375Z,-0.0618133544921875
2025-09-16T09:01:56.851236724Z,0.457672119140625
2025-09-16T09:01:57.854248185Z,0.7929534912109375
2025-09-16T09:01:58.858672102Z,0.831390380859375
2025-09-16T09:01:59.857749057Z,-0.0030975341796875
2025-09-16T09:02:00.856175785Z,-0.0627899169921875
2025-09-16T09:02:01.856332355Z,0.0815277099609375
2025-09-16T09:02:02.854368242Z,-0.3016815185546875
2025-09-16T09:02:03.858205507Z,0.0971832275390625
2025-09-16T09:02:04.855351293Z,0.0489349365234375
2025-09-16T09:02:05.857155538Z,-0.1706085205078125
2025-09-16T09:02:06.859363694Z,-0.43798828125
2025-09-16T09:02:07.863211499Z,-0.1373291015625
2025-09-16T09:02:08.858134258Z,-0.1284332275390625
2025-09-16T09:02:09.861088049Z,0.1220703125
2025-09-16T09:02:10.86025815Z,-0.0165863037109375
2025-09-16T09:02:11.860355298Z,-0.13470458984375
2025-09-16T09:02:12.871365023Z,-0.155792236328125
2025-09-16T09:02:13.893245961Z,-0.1225433349609375
2025-09-16T09:02:14.961014446Z,-0.1153717041015625
2025-09-16T09:02:15.865658501Z,-0.1561279296875
2025-09-16T09:02:16.865368949Z,-0.12811279296875
2025-09-16T09:02:17.89687325Z,-0.8395538330078125
2025-09-16T09:02:18.94615107Z,-0.7895965576171875
2025-09-16T09:02:19.900511448Z,-0.916046142578125
2025-09-16T09:02:20.887377031Z,-0.993133544921875
2025-09-16T09:02:21.884408366Z,-0.9996185302734375
2025-09-16T09:02:22.908382687Z,-0.98101806640625
2025-09-16T09:02:23.88615007Z,-1.017730712890625
2025-09-16T09:02:24.896193768Z,-0.9741668701171875
2025-09-16T09:02:25.897555813Z,-0.98529052734375
2025-09-16T09:02:26.899220151Z,-0.9806976318359375
2025-09-16T09:02:27.936151389Z,-0.77557373046875
2025-09-16T09:02:28.894226435Z,-1.02618408203125
2025-09-16T09:02:29.891191106Z,-0.89727783203125
2025-09-16T09:02:30.895799334Z,-0.6678619384765625
2025-09-16T09:02:31.897220143Z,-0.9554595947265625
2025-09-16T09:02:32.901287087Z,-0.4841766357421875
2025-09-16T09:02:33.926952485Z,0.1664276123046875
2025-09-16T09:02:34.943249266Z,-0.24871826171875
2025-09-16T09:02:35.898181285Z,-0.2314910888671875
2025-09-16T09:02:36.896347436Z,-0.0566864013671875
2025-09-16T09:02:37.8996027Z,-0.0418853759765625
2025-09-16T09:02:38.902149093Z,0.2681121826171875
2025-09-16T09:02:39.915223659Z,0.139801025390625
2025-09-16T09:02:40.96408952Z,0.200347900390625
2025-09-16T09:02:42.019570838Z,0.1858673095703125
2025-09-16T09:02:42.908105423Z,0.00970458984375
2025-09-16T09:02:43.909345331Z,-0.351318359375
2025-09-16T09:02:44.90514993Z,-0.462677001953125
2025-09-16T09:02:45.907228368Z,-0.963348388671875
2025-09-16T09:02:46.916237507Z,-0.8330078125
2025-09-16T09:02:48.455323488Z,-0.9573516845703125
2025-09-16T09:03:38.507486167Z,-0.9860076904296875
2025-09-16T09:03:39.514457923Z,-0.9588775634765625
2025-09-16T09:03:40.519520004Z,-0.9959259033203125
2025-09-16T09:03:41.534515876Z,-0.89208984375
2025-09-16T09:03:42.540658889Z,-0.862945556640625
2025-09-16T09:03:43.537714907Z,-0.896820068359375
2025-09-16T09:03:44.539534476Z,-0.9072265625
2025-09-16T09:03:45.532503283Z,-0.9016876220703125
2025-09-16T09:03:46.532056937Z,-0.91015625
2025-09-16T09:03:47.533559736Z,-0.8827667236328125
2025-09-16T09:03:48.536487276Z,-0.947265625
2025-09-16T09:03:49.541783807Z,-0.8891754150390625
2025-09-16T09:03:50.538380118Z,-0.9020538330078125
2025-09-16T09:03:51.540673792Z,-0.91070556640625
2025-09-16T09:03:52.54154475Z,-0.9019012451171875
2025-09-16T09:03:53.53945689Z,-0.90374755859375
2025-09-16T09:03:54.539410823Z,-1.1168365478515625
2025-09-16T09:03:55.539908232Z,-0.83575439453125
2025-09-16T09:03:56.541446813Z,-0.43438720703125
2025-09-16T09:03:57.540926615Z,-0.809234619140625
2025-09-16T09:03:58.540843681Z,-0.90966796875
2025-09-16T09:03:59.543645823Z,-0.7746124267578125
2025-09-16T09:04:00.545577659Z,-0.63458251953125
2025-09-16T09:04:01.545487502Z,-0.9071807861328125
2025-09-16T09:04:02.546495934Z,-0.8508148193359375
2025-09-16T09:04:03.545569594Z,-1.0778961181640625
2025-09-16T09:04:04.54959181Z,-0.988922119140625
2025-09-16T09:04:05.557163094Z,-0.9820098876953125
2025-09-16T09:04:06.548679558Z,-0.982696533203125
2025-09-16T09:04:07.553702809Z,-0.9856109619140625
2025-09-16T09:04:08.550737093Z,-0.959869384765625
2025-09-16T09:04:09.559536863Z,-0.9921112060546875
2025-09-16T09:04:10.557552814Z,-0.297210693359375
2025-09-16T09:04:11.557441031Z,-0.40185546875
2025-09-16T09:04:12.556697901Z,-0.4430084228515625
2025-09-16T09:04:13.555469687Z,-0.6255035400390625
2025-09-16T09:04:14.55758604Z,-0.78802490234375
2025-09-16T09:04:15.558835895Z,-0.755340576171875
2025-09-16T09:04:16.557599542Z,-0.763458251953125
2025-09-16T09:04:17.558494401Z,-0.7609405517578125
2025-09-16T09:04:18.557793839Z,-0.77252197265625
2025-09-16T09:04:19.558597869Z,-0.2115936279296875
2025-09-16T09:04:20.560641837Z,-0.0306243896484375
2025-09-16T09:04:21.561664029Z,-0.4557647705078125
2025-09-16T09:04:22.564481665Z,-0.7213134765625
2025-09-16T09:04:23.569672803Z,-0.648712158203125
2025-09-16T09:04:24.56264059Z,-0.6439361572265625
2025-09-16T09:04:25.566225479Z,-0.6421051025390625
2025-09-16T09:04:26.563792045Z,-0.6290435791015625
2025-09-16T09:04:27.574649299Z,-0.6059112548828125
2025-09-16T09:04:28.568473729Z,-0.5899505615234375
2025-09-16T09:04:29.570656242Z,-0.55657958984375
2025-09-16T09:04:30.570636937Z,-0.5665130615234375
2025-09-16T09:04:31.571752464Z,-0.3733978271484375
2025-09-16T09:04:32.572653297Z,-0.4732818603515625
2025-09-16T09:04:33.57380329Z,-0.7394256591796875
2025-09-16T09:04:34.574484851Z,-0.7760467529296875
2025-09-16T09:04:35.573462491Z,-0.83575439453125
2025-09-16T09:04:36.569748986Z,-0.7839813232421875
2025-09-16T09:04:37.740572601Z,-0.4390411376953125
2025-09-16T09:04:38.578716389Z,-0.8205413818359375
2025-09-16T09:04:39.57665132Z,-0.8264007568359375
2025-09-16T09:04:40.580701309Z,-0.718475341796875
2025-09-16T09:04:41.582842155Z,-0.7292327880859375
2025-09-16T09:04:42.576835816Z,-0.766632080078125
2025-09-16T09:04:43.57456551Z,-0.91290283203125
2025-09-16T09:04:44.585557319Z,-0.844635009765625
2025-09-16T09:04:45.58632677Z,-0.831756591796875
2025-09-16T09:04:46.590697192Z,-0.842498779296875
2025-09-16T09:04:47.588021947Z,-0.837554931640625
2025-09-16T09:04:48.594966722Z,-0.7795562744140625
2025-09-16T09:04:49.591714997Z,-0.8132476806640625
2025-09-16T09:04:50.596616432Z,-0.81280517578125
2025-09-16T09:04:51.591709741Z,-0.8067169189453125
2025-09-16T09:04:52.593697215Z,-0.884521484375
2025-09-16T09:04:53.593848084Z,-0.852935791015625
2025-09-16T09:04:54.61064718Z,-0.841461181640625
2025-09-16T09:04:55.614825497Z,-0.8744354248046875
2025-09-16T09:04:56.607950438Z,-0.9131011962890625
2025-09-16T09:04:57.619617196Z,-0.90264892578125
2025-09-16T09:04:58.619545481Z,-0.8947296142578125
2025-09-16T09:04:59.631709567Z,-0.9840850830078125
2025-09-16T09:05:00.625609936Z,-0.87744140625
2025-09-16T09:05:01.629545803Z,-0.784820556640625
2025-09-16T09:05:02.626415905Z,-0.87322998046875
2025-09-16T09:05:03.640452068Z,-0.8522796630859375
2025-09-16T09:05:04.63573Z,-0.772308349609375
2025-09-16T09:05:05.652927498Z,-0.7897796630859375
2025-09-16T09:05:06.645466359Z,-0.8441162109375
2025-09-16T09:05:07.664737034Z,-0.8144683837890625
2025-09-16T09:05:08.655678242Z,-0.82598876953125
2025-09-16T09:05:09.6626003Z,-0.73114013671875
2025-09-16T09:05:10.665582654Z,-0.67437744140625
2025-09-16T09:05:11.664644067Z,-0.771759033203125
2025-09-16T09:05:12.680680623Z,-0.8688507080078125
2025-09-16T09:05:13.681636669Z,-0.8592529296875
2025-09-16T09:05:14.697715733Z,-0.862579345703125
2025-09-16T09:05:15.700565721Z,-0.723297119140625
2025-09-16T09:05:16.699510474Z,-0.4928436279296875
2025-09-16T09:05:17.69955881Z,-0.54693603515625
2025-09-16T09:05:18.70352787Z,-0.5508575439453125
2025-09-16T09:05:19.706636974Z,-0.676727294921875
2025-09-16T09:05:20.701867414Z,-0.4562225341796875
2025-09-16T09:05:21.711489961Z,-0.6407318115234375
2025-09-16T09:05:22.705773325Z,-0.7339935302734375
2025-09-16T09:05:23.69662569Z,-0.8616790771484375
2025-09-16T09:05:24.706707768Z,-0.8943939208984375
2025-09-16T09:05:25.707721301Z,-0.5381927490234375
2025-09-16T09:05:26.709588046Z,-0.8892059326171875
2025-09-16T09:05:27.703920174Z,-0.66204833984375
2025-09-16T09:05:28.704633981Z,-0.852508544921875
2025-09-16T09:05:29.708927116Z,-0.783050537109375
2025-09-16T09:05:30.711614834Z,-0.7906646728515625
2025-09-16T09:05:31.703757188Z,-0.791107177734375
2025-09-16T09:05:32.710664269Z,-0.8142852783203125
2025-09-16T09:05:33.714643127Z,-0.8184051513671875
2025-09-16T09:05:34.713949737Z,-0.8047943115234375
2025-09-16T09:05:35.710849506Z,-0.84014892578125
2025-09-16T09:05:36.714597825Z,-0.8065185546875
2025-09-16T09:05:37.767598283Z,-0.7690887451171875
2025-09-16T09:05:38.715926341Z,-0.860137939453125
2025-09-16T09:05:39.720761404Z,-0.901458740234375
2025-09-16T09:05:40.719643674Z,-0.870849609375
2025-09-16T09:05:41.713868107Z,-0.871246337890625
2025-09-16T09:05:42.723812022Z,-0.8871917724609375
2025-09-16T09:05:43.714670009Z,-0.872314453125
2025-09-16T09:05:44.720612272Z,-0.840972900390625
2025-09-16T09:05:45.718669235Z,-0.74432373046875
2025-09-16T09:05:46.734828126Z,-0.8255767822265625
2025-09-16T09:05:47.733621985Z,-0.8196868896484375
2025-09-16T09:05:48.735630255Z,-0.8190765380859375
2025-09-16T09:05:49.750865967Z,-0.80987548828125
2025-09-16T09:05:50.74883156Z,-0.8080596923828125
2025-09-16T09:05:51.748563122Z,-0.813873291015625
2025-09-16T09:05:52.750064862Z,-0.8081207275390625
2025-09-16T09:05:53.749708844Z,-0.8140716552734375
2025-09-16T09:05:54.753495881Z,-0.806793212890625
2025-09-16T09:05:55.751766885Z,-0.8283538818359375
2025-09-16T09:05:56.752493309Z,-0.659912109375
2025-09-16T09:05:57.749706186Z,-0.43426513671875
2025-09-16T09:05:58.75355974Z,-0.8980255126953125
2025-09-16T09:05:59.754574469Z,-0.9469757080078125
2025-09-16T09:06:00.852722947Z,-0.9381561279296875
2025-09-16T09:06:01.821661313Z,-0.933624267578125
2025-09-16T09:06:02.823629908Z,-0.88067626953125
2025-09-16T09:06:03.826641658Z,-0.8454437255859375
2025-09-16T09:06:04.828697197Z,-0.85101318359375
2025-09-16T09:06:05.83501542Z,-0.7993621826171875
2025-09-16T09:06:06.845635442Z,-0.7993316650390625
2025-09-16T09:06:07.843633433Z,-0.8076324462890625
2025-09-16T09:06:08.845743942Z,-0.3829193115234375
2025-09-16T09:06:09.846036659Z,-0.8343048095703125
2025-09-16T09:06:10.845616202Z,-0.8930511474609375
2025-09-16T09:06:11.847764374Z,-0.820953369140625
2025-09-16T09:06:12.860660743Z,-0.7727508544921875
2025-09-16T09:06:13.85420021Z,-0.6402435302734375
2025-09-16T09:06:14.888767128Z,-0.7867584228515625
2025-09-16T09:06:15.903568585Z,-0.910858154296875
2025-09-16T09:06:16.910681949Z,-0.856903076171875
2025-09-16T09:06:17.910865243Z,-0.736724853515625
2025-09-16T09:06:18.910200017Z,-0.7978363037109375
2025-09-16T09:06:19.909844912Z,-0.8896942138671875
2025-09-16T09:06:20.903041431Z,-0.889434814453125
2025-09-16T09:06:40.132075801Z,-0.732208251953125
2025-09-16T09:06:41.133151668Z,-0.8471527099609375
2025-09-16T09:06:42.131932566Z,-0.728302001953125
2025-09-16T09:06:43.133217162Z,-0.870086669921875
2025-09-16T09:06:44.133916675Z,-0.8564453125
2025-09-16T09:06:45.132818634Z,-0.7786407470703125
2025-09-16T09:06:46.133741303Z,-0.7369384765625
2025-09-16T09:06:47.136677913Z,-0.7705535888671875
2025-09-16T09:06:48.136833911Z,-0.8651123046875
2025-09-16T09:06:49.125611729Z,-0.8572540283203125
2025-09-16T09:06:50.147771556Z,-0.8520965576171875
2025-09-16T09:06:51.148846869Z,-0.8448638916015625
2025-09-16T09:06:52.143935312Z,-0.800140380859375
2025-09-16T09:06:53.140722541Z,-0.8036651611328125
2025-09-16T09:06:54.153855361Z,-0.7368621826171875
2025-09-16T09:06:55.145898022Z,-0.652984619140625
2025-09-16T09:06:56.153652435Z,-0.833038330078125
2025-09-16T09:06:57.179940344Z,-0.775115966796875
2025-09-16T09:06:58.188849345Z,-0.72479248046875
2025-09-16T09:06:59.184040421Z,-0.9150238037109375
2025-09-16T09:07:00.184832269Z,-0.9130401611328125
2025-09-16T09:07:01.184865297Z,-0.89874267578125
2025-09-16T09:07:02.195241846Z,-0.901123046875
2025-09-16T09:07:03.182864588Z,-0.7740936279296875
2025-09-16T09:07:04.199999276Z,-0.7522430419921875
2025-09-16T09:07:05.210950534Z,-0.5681915283203125
2025-09-16T09:07:06.218659966Z,-0.7794189453125
2025-09-16T09:07:07.214278303Z,-0.8780059814453125
2025-09-16T09:07:08.209012421Z,-0.8968658447265625
2025-09-16T09:07:09.213936044Z,-0.8872528076171875
2025-09-16T09:07:10.218561577Z,-0.8900146484375
2025-09-16T09:07:11.216034149Z,-0.858978271484375
2025-09-16T09:07:12.225557128Z,-0.701202392578125
2025-09-16T09:07:13.221693165Z,-0.738433837890625
2025-09-16T09:07:14.222831754Z,-0.69512939453125
2025-09-16T09:07:15.245997248Z,-0.841583251953125
2025-09-16T09:07:16.225582947Z,-0.29095458984375
2025-09-16T09:07:17.236826801Z,-0.66937255859375
2025-09-16T09:07:18.250966941Z,-0.6692352294921875
2025-09-16T09:07:19.238903808Z,-0.6280670166015625
2025-09-16T09:07:20.249885663Z,-0.8006591796875
2025-09-16T09:07:21.251070491Z,-0.5650787353515625
2025-09-16T09:07:22.236691522Z,-0.87445068359375
2025-09-16T09:07:23.247857999Z,-0.743255615234375
2025-09-16T09:07:24.24194479Z,-0.4920654296875
2025-09-16T09:07:25.236810594Z,-0.8126373291015625
2025-09-16T09:07:26.242186134Z,-0.810089111328125
2025-09-16T09:07:27.243683159Z,-0.8127899169921875
2025-09-16T09:07:28.248739667Z,-0.7791748046875
2025-09-16T09:07:29.241766612Z,-0.80865478515625
2025-09-16T09:07:30.247225003Z,-0.805084228515625
2025-09-16T09:07:31.241073084Z,-0.7929534912109375
2025-09-16T09:07:32.245195741Z,-0.815032958984375
2025-09-16T09:07:33.250899658Z,-0.8477935791015625
2025-09-16T09:07:34.250859202Z,-0.8394927978515625
2025-09-16T09:07:35.245760383Z,-0.6881103515625
2025-09-16T09:07:36.25579715Z,-0.8556060791015625
2025-09-16T09:07:37.247721816Z,-0.950164794921875
2025-09-16T09:07:38.248939371Z,-0.826507568359375
2025-09-16T09:07:39.326906671Z,-0.8181304931640625
2025-09-16T09:07:40.256555508Z,-0.912750244140625
2025-09-16T09:07:41.25597036Z,-0.867919921875
2025-09-16T09:07:42.259041792Z,-0.840972900390625
2025-09-16T09:07:43.257073433Z,-0.8295745849609375
2025-09-16T09:07:44.260761046Z,-0.9315338134765625
2025-09-16T09:07:45.259855672Z,-0.5921630859375
2025-09-16T09:07:46.263195587Z,-0.5375213623046875
2025-09-16T09:07:47.259884471Z,-0.6913604736328125
2025-09-16T09:07:48.262994754Z,-0.8472900390625
2025-09-16T09:07:49.271898668Z,-0.9345855712890625
2025-09-16T09:07:50.270839339Z,-0.903411865234375
2025-09-16T09:07:51.278073979Z,-0.852294921875
2025-09-16T09:07:52.280058811Z,-0.8836669921875
2025-09-16T09:07:53.27387786Z,-0.8825836181640625
2025-09-16T09:07:54.288898207Z,-0.862884521484375
2025-09-16T09:07:55.292093713Z,-0.8231201171875
2025-09-16T09:07:56.293802006Z,-0.6065673828125
2025-09-16T09:07:57.292039592Z,-0.559356689453125
2025-09-16T09:07:58.299900844Z,-0.813629150390625
2025-09-16T09:07:59.33024754Z,-0.811248779296875
2025-09-16T09:08:00.319545996Z,-0.8267669677734375
2025-09-16T09:08:01.323163438Z,-0.729583740234375
2025-09-16T09:08:02.310865097Z,-0.7881622314453125
2025-09-16T09:08:03.32197091Z,-0.69268798828125
2025-09-16T09:08:04.323814356Z,-0.74371337890625
2025-09-16T09:08:05.321948648Z,-0.7246246337890625
2025-09-16T09:08:06.323745759Z,-0.7843475341796875
2025-09-16T09:08:07.334736251Z,-0.696258544921875
2025-09-16T09:08:08.318198321Z,-0.652862548828125
2025-09-16T09:08:09.32597181Z,-0.6292877197265625
2025-09-16T09:08:10.326833962Z,-0.5259552001953125
2025-09-16T09:08:11.327040366Z,-0.709014892578125
2025-09-16T09:08:12.328969596Z,-0.7822723388671875
2025-09-16T09:08:13.345721616Z,-0.7454986572265625
2025-09-16T09:08:14.342893845Z,-0.54974365234375
2025-09-16T09:08:15.345019936Z,-0.5584869384765625
2025-09-16T09:08:16.346238823Z,-0.8527679443359375
2025-09-16T09:08:17.344967896Z,-0.5714874267578125
2025-09-16T09:08:18.344836718Z,-0.874603271484375
2025-09-16T09:08:19.34717868Z,-0.75250244140625
2025-09-16T09:08:20.346352928Z,-0.6736297607421875
2025-09-16T09:08:21.345994405Z,-0.9063720703125
2025-09-16T09:08:22.358401753Z,-0.8029327392578125
2025-09-16T09:08:23.355882238Z,-0.556549072265625
2025-09-16T09:08:24.351698681Z,-0.8001251220703125
2025-09-16T09:08:25.353902922Z,-0.80914306640625
2025-09-16T09:08:26.356910731Z,-0.89666748046875
2025-09-16T09:08:27.361982152Z,-0.8885345458984375
2025-09-16T09:08:28.367020258Z,-0.8465118408203125
2025-09-16T09:08:29.356890244Z,-0.8294830322265625
2025-09-16T09:08:30.36786066Z,-0.6278076171875
2025-09-16T09:08:31.363781181Z,-0.639862060546875
2025-09-16T09:08:32.370842672Z,-0.95538330078125
2025-09-16T09:08:33.372099155Z,-0.8064117431640625
2025-09-16T09:08:34.369256903Z,-0.7125244140625
2025-09-16T09:08:35.364905511Z,-0.774871826171875
2025-09-16T09:08:36.371955208Z,-0.8309326171875
2025-09-16T09:08:37.372959984Z,-0.8083343505859375
2025-09-16T09:08:38.371016661Z,-0.878143310546875
2025-09-16T09:08:39.365159627Z,-0.5363006591796875
2025-09-16T09:08:40.37674682Z,-0.970367431640625
2025-09-16T09:08:41.379853642Z,-0.6703338623046875
2025-09-16T09:08:42.38972709Z,-0.7806854248046875
2025-09-16T09:08:43.38182394Z,-0.861358642578125
2025-09-16T09:08:44.378978059Z,-0.616119384765625
2025-09-16T09:08:45.380339533Z,-0.8358154296875
2025-09-16T09:08:46.383946338Z,-0.83349609375
2025-09-16T09:08:47.384092064Z,-0.8447113037109375
2025-09-16T09:08:48.385871396Z,-0.778167724609375
2025-09-16T09:08:49.385801249Z,-0.8105926513671875
2025-09-16T09:08:50.386902481Z,-0.764312744140625
2025-09-16T09:08:51.436833721Z,-0.7292022705078125
2025-09-16T09:08:52.448012366Z,-0.7515716552734375
2025-09-16T09:08:53.477865788Z,-0.771240234375
2025-09-16T09:08:54.483972159Z,-0.731292724609375
2025-09-16T09:08:55.484046656Z,-0.6910858154296875
2025-09-16T09:08:56.489803952Z,-0.3814849853515625
2025-09-16T09:08:57.480662413Z,-0.9159698486328125
2025-09-16T09:08:58.489932973Z,-0.8410186767578125
2025-09-16T09:08:59.490009991Z,-0.829315185546875
2025-09-16T09:09:00.491911145Z,-0.713104248046875
2025-09-16T09:09:01.492117249Z,-0.72021484375
2025-09-16T09:09:02.506328271Z,-0.8465423583984375
2025-09-16T09:09:03.504990237Z,-0.846343994140625
2025-09-16T09:09:04.505793778Z,-0.8706817626953125
2025-09-16T09:09:05.507972787Z,-0.8635101318359375
2025-09-16T09:09:06.520577976Z,-0.856903076171875
2025-09-16T09:09:07.532949897Z,-0.851898193359375
2025-09-16T09:09:08.540037091Z,-0.817352294921875
2025-09-16T09:09:09.542186633Z,-0.6406707763671875
2025-09-16T09:09:10.544899122Z,-0.705230712890625
2025-09-16T09:09:11.543968048Z,-0.6661376953125
2025-09-16T09:09:12.552894001Z,-0.933990478515625
2025-09-16T09:09:13.544977532Z,-0.8189239501953125
2025-09-16T09:09:14.549106268Z,-0.782623291015625
2025-09-16T09:09:15.546948037Z,-0.79180908203125
2025-09-16T09:09:16.548863256Z,-0.7941131591796875
2025-09-16T09:09:17.551158342Z,-0.79345703125
2025-09-16T09:09:18.551060889Z,-0.567596435546875
2025-09-16T09:09:19.555017401Z,-0.7889404296875
2025-09-16T09:09:20.552182363Z,-0.8265228271484375
2025-09-16T09:09:21.555935904Z,-0.6357574462890625
2025-09-16T09:09:22.550970498Z,-0.7352142333984375
2025-09-16T09:09:23.565041116Z,-0.7864837646484375
2025-09-16T09:09:24.557389257Z,-0.8477020263671875
2025-09-16T09:09:25.557114032Z,-0.8554534912109375
2025-09-16T09:09:26.555887196Z,-0.8558807373046875
2025-09-16T09:09:27.55593908Z,-0.8282318115234375
2025-09-16T09:09:28.571009867Z,-0.778778076171875
2025-09-16T09:09:29.571950255Z,-0.876678466796875
2025-09-16T09:09:30.575225405Z,-0.814971923828125
2025-09-16T09:09:31.573018076Z,-0.7935943603515625
2025-09-16T09:09:32.570969919Z,-0.6658477783203125
2025-09-16T09:09:33.576012926Z,-0.7988433837890625
2025-09-16T09:09:34.606817429Z,-0.77838134765625
2025-09-16T09:09:35.589027465Z,-0.813446044921875
2025-09-16T09:09:36.589880479Z,-0.591064453125
2025-09-16T09:09:37.591884536Z,-0.981170654296875
2025-09-16T09:09:38.591010477Z,-0.8524322509765625
2025-09-16T09:09:39.589166846Z,-0.74444580078125
2025-09-16T09:09:40.583058118Z,-0.762603759765625
2025-09-16T09:09:41.592857663Z,-0.8499908447265625
2025-09-16T09:09:42.595588725Z,-0.6835784912109375
2025-09-16T09:09:43.597087188Z,-0.551513671875
2025-09-16T09:09:44.598107065Z,-1.01153564453125
2025-09-16T09:09:45.605973412Z,-0.407745361328125
2025-09-16T09:09:46.599932519Z,-0.4404449462890625
2025-09-16T09:09:47.597014663Z,0.3250274658203125
2025-09-16T09:09:48.601055076Z,1.27032470703125
