time,value
2025-09-16T09:10:24.627093356Z,"{""lat"":-37.64619369205232,""lon"":144.9069061483512}"
2025-09-16T09:10:25.627972888Z,"{""lat"":-37.646192953772704,""lon"":144.90690586748343}"
2025-09-16T09:10:26.628099469Z,"{""lat"":-37.64619606744346,""lon"":144.9069031744258}"
2025-09-16T09:10:27.631937912Z,"{""lat"":-37.646196401196704,""lon"":144.9068985845489}"
2025-09-16T09:10:28.630953034Z,"{""lat"":-37.64619609885807,""lon"":144.90689936350046}"
2025-09-16T09:10:29.634110446Z,"{""lat"":-37.64619606957428,""lon"":144.90689938753874}"
2025-09-16T09:10:30.631332212Z,"{""lat"":-37.646196743716175,""lon"":144.90690131368308}"
2025-09-16T09:10:31.632910127Z,"{""lat"":-37.646194758078074,""lon"":144.9069011880215}"
2025-09-16T09:10:32.638709094Z,"{""lat"":-37.64619823362168,""lon"":144.90689838349414}"
2025-09-16T09:10:33.63390711Z,"{""lat"":-37.64620240723313,""lon"":144.90689481985382}"
2025-09-16T09:10:34.637383009Z,"{""lat"":-37.646198698275484,""lon"":144.90689892914222}"
2025-09-16T09:10:35.640124998Z,"{""lat"":-37.6461935728667,""lon"":144.9068961784925}"
2025-09-16T09:10:36.639062245Z,"{""lat"":-37.646188395625764,""lon"":144.90689543196245}"
2025-09-16T09:10:37.639986483Z,"{""lat"":-37.646187096896334,""lon"":144.90689703890177}"
2025-09-16T09:10:38.639058511Z,"{""lat"":-37.646185908065526,""lon"":144.90689678043807}"
2025-09-16T09:10:39.640886062Z,"{""lat"":-37.64619018844355,""lon"":144.90690023086498}"
2025-09-16T09:10:40.641007308Z,"{""lat"":-37.646190673600564,""lon"":144.906903645442}"
2025-09-16T09:10:41.644149382Z,"{""lat"":-37.64618761081056,""lon"":144.90690432068615}"
2025-09-16T09:10:42.641918788Z,"{""lat"":-37.646186038851184,""lon"":144.9069089232445}"
2025-09-16T09:10:43.638898286Z,"{""lat"":-37.64617571960969,""lon"":144.9069166506197}"
2025-09-16T09:10:44.644225095Z,"{""lat"":-37.64617937351309,""lon"":144.90691395763184}"
2025-09-16T09:10:45.645128214Z,"{""lat"":-37.64618148397778,""lon"":144.9069111258602}"
2025-09-16T09:10:46.646035642Z,"{""lat"":-37.64617978978585,""lon"":144.90690972114638}"
2025-09-16T09:10:47.646904639Z,"{""lat"":-37.646183533619194,""lon"":144.90691105612567}"
2025-09-16T09:10:48.648004436Z,"{""lat"":-37.64618897772764,""lon"":144.90691303236903}"
2025-09-16T09:10:49.642923111Z,"{""lat"":-37.64618967623903,""lon"":144.90691103282023}"
2025-09-16T09:10:50.648402047Z,"{""lat"":-37.646191188499095,""lon"":144.90691437494468}"
2025-09-16T09:10:51.651948798Z,"{""lat"":-37.646190129864415,""lon"":144.9069152377899}"
2025-09-16T09:10:52.650939719Z,"{""lat"":-37.64618784235164,""lon"":144.9069052262176}"
2025-09-16T09:10:53.64891147Z,"{""lat"":-37.64618786658843,""lon"":144.9069062383862}"
2025-09-16T09:10:54.652869396Z,"{""lat"":-37.646186471220666,""lon"":144.90690607018942}"
2025-09-16T09:10:55.652994416Z,"{""lat"":-37.646186161828005,""lon"":144.90690867651}"
2025-09-16T09:10:56.653168361Z,"{""lat"":-37.646187183840205,""lon"":144.9069086626787}"
2025-09-16T09:10:57.653860813Z,"{""lat"":-37.646187553798086,""lon"":144.90690561072796}"
2025-09-16T09:10:58.656998911Z,"{""lat"":-37.646188875192294,""lon"":144.90691095102414}"
2025-09-16T09:10:59.655899473Z,"{""lat"":-37.64618889309098,""lon"":144.90691154452213}"
2025-09-16T09:11:00.656845949Z,"{""lat"":-37.646188938843174,""lon"":144.90690908761437}"
2025-09-16T09:11:01.656916085Z,"{""lat"":-37.64619081938295,""lon"":144.90691189512648}"
2025-09-16T09:11:02.659897431Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:03.657071339Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:04.660136812Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:05.662419188Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:06.662020256Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:07.660150234Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:08.663308818Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:09.661886793Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:10.666373629Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:11.662212247Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:12.66309757Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:13.666195196Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:14.671028278Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:15.668981713Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:16.669313021Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:17.670095555Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:18.672452705Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:19.669094546Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:20.672152168Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:21.674030252Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:22.676077946Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:23.675197056Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:24.678071802Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:25.675012779Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:26.677056698Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:27.682856565Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:28.677185491Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:29.679915162Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:30.680150862Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:31.688984118Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:32.678008626Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:33.683011367Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:34.750098847Z,"{""lat"":-37.64619368062946,""lon"":144.90690859981675}"
2025-09-16T09:11:35.815271384Z,"{""lat"":-37.646208182472215,""lon"":144.90692084956618}"
2025-09-16T09:11:36.882026596Z,"{""lat"":-37.64621278595372,""lon"":144.90691702027814}"
2025-09-16T09:11:37.685920675Z,"{""lat"":-37.6462126810513,""lon"":144.90691722010038}"
2025-09-16T09:11:38.688785457Z,"{""lat"":-37.64621344525477,""lon"":144.9069157086967}"
2025-09-16T09:11:39.795883373Z,"{""lat"":-37.646203690655625,""lon"":144.9069185410452}"
2025-09-16T09:11:40.680062318Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:41.689813159Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:42.691013576Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:44.696107528Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:44.700947105Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:45.691825286Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:46.690114643Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:47.692250091Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:48.69486139Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:49.693835188Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:50.6956309Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:51.695956334Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:52.694163591Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:53.709192791Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:55.579019924Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:55.832874587Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:56.834028025Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:57.707277313Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:58.700030462Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:11:59.702920585Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:00.70200538Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:01.70318636Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:02.713937438Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:03.707257425Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:04.70495224Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:05.708946425Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:06.7060826Z,"{""lat"":-37.646203276806986,""lon"":144.90691924257928}"
2025-09-16T09:12:07.709601472Z,"{""lat"":-37.646197894971074,""lon"":144.9069230309475}"
2025-09-16T09:12:08.704220197Z,"{""lat"":-37.646193632915114,""lon"":144.9069256284514}"
2025-09-16T09:12:10.706005674Z,"{""lat"":-37.646186018679124,""lon"":144.90692383059437}"
2025-09-16T09:12:11.704980766Z,"{""lat"":-37.64619065259438,""lon"":144.9069192545222}"
2025-09-16T09:12:12.707383381Z,"{""lat"":-37.64619218909558,""lon"":144.90691628683751}"
2025-09-16T09:12:13.704939137Z,"{""lat"":-37.64619221610056,""lon"":144.90691618004485}"
2025-09-16T09:12:14.712193543Z,"{""lat"":-37.64619221610056,""lon"":144.90691618004485}"
2025-09-16T09:12:15.714160771Z,"{""lat"":-37.64619221610056,""lon"":144.90691618004485}"
2025-09-16T09:12:16.713167023Z,"{""lat"":-37.64619221610056,""lon"":144.90691618004485}"
2025-09-16T09:12:17.714251458Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:18.715287534Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:19.717990249Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:20.72054766Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:21.71323807Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:22.716198453Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:23.720078347Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:24.714580052Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:25.722892271Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:26.722268287Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:27.722350345Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:28.724177915Z,"{""lat"":-37.646200430772915,""lon"":144.90691693733163}"
2025-09-16T09:12:29.722380667Z,"{""lat"":-37.64620398335413,""lon"":144.90690811348603}"
2025-09-16T09:12:30.72222042Z,"{""lat"":-37.64619833969328,""lon"":144.90690407812312}"
2025-09-16T09:12:31.724263748Z,"{""lat"":-37.64620126280495,""lon"":144.9069045045815}"
2025-09-16T09:12:32.724190716Z,"{""lat"":-37.646185204770504,""lon"":144.9069031838675}"
2025-09-16T09:12:33.723282953Z,"{""lat"":-37.64619074617773,""lon"":144.9069053182848}"
2025-09-16T09:12:34.728322439Z,"{""lat"":-37.646178196449846,""lon"":144.90690124299698}"
2025-09-16T09:12:35.730513467Z,"{""lat"":-37.64617856725493,""lon"":144.90689838558484}"
2025-09-16T09:12:36.730338694Z,"{""lat"":-37.646174601777254,""lon"":144.90689683766234}"
2025-09-16T09:12:37.732209409Z,"{""lat"":-37.6461778668188,""lon"":144.90688957044983}"
2025-09-16T09:12:38.732301995Z,"{""lat"":-37.64616605535101,""lon"":144.90689128620522}"
2025-09-16T09:12:39.728283433Z,"{""lat"":-37.64616441541512,""lon"":144.9068878997547}"
2025-09-16T09:12:40.726675151Z,"{""lat"":-37.64615834765898,""lon"":144.90688719161034}"
2025-09-16T09:12:41.736192144Z,"{""lat"":-37.64615484361003,""lon"":144.90688624614774}"
2025-09-16T09:12:42.732103068Z,"{""lat"":-37.64615238025381,""lon"":144.90688767665787}"
2025-09-16T09:12:43.73542016Z,"{""lat"":-37.646151211733546,""lon"":144.9068871671043}"
2025-09-16T09:12:44.813515414Z,"{""lat"":-37.646145213392685,""lon"":144.90688575082848}"
2025-09-16T09:12:45.734777606Z,"{""lat"":-37.64614402215717,""lon"":144.9068860616991}"
2025-09-16T09:12:46.767306807Z,"{""lat"":-37.646146992495574,""lon"":144.9068901937662}"
2025-09-16T09:12:47.736214803Z,"{""lat"":-37.64614727916423,""lon"":144.90689033568825}"
2025-09-16T09:12:48.735299797Z,"{""lat"":-37.6461478195045,""lon"":144.90689139402588}"
2025-09-16T09:12:49.773071471Z,"{""lat"":-37.64614928422908,""lon"":144.90689060811906}"
2025-09-16T09:12:50.818462799Z,"{""lat"":-37.646148958100916,""lon"":144.90688940265437}"
2025-09-16T09:12:51.764066662Z,"{""lat"":-37.64614936657711,""lon"":144.90689184198405}"
2025-09-16T09:12:52.751193723Z,"{""lat"":-37.646148126103796,""lon"":144.9068907463712}"
2025-09-16T09:12:53.760029066Z,"{""lat"":-37.64614620459417,""lon"":144.90689013758936}"
2025-09-16T09:12:54.753011941Z,"{""lat"":-37.6461465901296,""lon"":144.90689051497156}"
2025-09-16T09:12:55.752308645Z,"{""lat"":-37.64614887189569,""lon"":144.90689106015165}"
2025-09-16T09:12:56.740223583Z,"{""lat"":-37.64614405169665,""lon"":144.90689703298392}"
2025-09-16T09:12:57.741110777Z,"{""lat"":-37.64614670853686,""lon"":144.90689301700664}"
2025-09-16T09:12:58.742179585Z,"{""lat"":-37.6461473577579,""lon"":144.90689197924223}"
2025-09-16T09:12:59.747209281Z,"{""lat"":-37.646143178156585,""lon"":144.90689380288137}"
2025-09-16T09:13:00.741046616Z,"{""lat"":-37.64614008786433,""lon"":144.90689165274878}"
2025-09-16T09:13:01.743489013Z,"{""lat"":-37.64613800904431,""lon"":144.90689098969165}"
2025-09-16T09:13:02.746101066Z,"{""lat"":-37.646133834614986,""lon"":144.9068918585082}"
2025-09-16T09:13:03.752220808Z,"{""lat"":-37.64613523855036,""lon"":144.90689275252922}"
2025-09-16T09:13:04.750996457Z,"{""lat"":-37.64612304877061,""lon"":144.9068959907409}"
2025-09-16T09:13:05.750482806Z,"{""lat"":-37.6461137178341,""lon"":144.9068864338488}"
2025-09-16T09:13:06.762097429Z,"{""lat"":-37.64611627849118,""lon"":144.90689092277051}"
2025-09-16T09:13:07.772237542Z,"{""lat"":-37.646113765038805,""lon"":144.90689218587158}"
2025-09-16T09:13:08.760157442Z,"{""lat"":-37.64611658654356,""lon"":144.9068932576388}"
2025-09-16T09:13:09.753261118Z,"{""lat"":-37.64611415708713,""lon"":144.90689852181893}"
2025-09-16T09:13:10.758284104Z,"{""lat"":-37.64610738707088,""lon"":144.90689976976657}"
2025-09-16T09:13:11.78315114Z,"{""lat"":-37.64610919960264,""lon"":144.90689805689996}"
2025-09-16T09:13:12.756143372Z,"{""lat"":-37.64610817930062,""lon"":144.90689896489232}"
2025-09-16T09:13:13.756212994Z,"{""lat"":-37.6461036607536,""lon"":144.90690089608847}"
2025-09-16T09:13:14.889121133Z,"{""lat"":-37.64610067306589,""lon"":144.90690125349596}"
2025-09-16T09:13:15.760144146Z,"{""lat"":-37.64609220237205,""lon"":144.90690805157132}"
2025-09-16T09:13:16.80909406Z,"{""lat"":-37.646083401297176,""lon"":144.9069164401779}"
2025-09-16T09:13:17.860425594Z,"{""lat"":-37.64607971943961,""lon"":144.90690836594277}"
2025-09-16T09:13:18.867127732Z,"{""lat"":-37.646078360492304,""lon"":144.90690626250836}"
2025-09-16T09:13:19.766248121Z,"{""lat"":-37.64607784520814,""lon"":144.9069034382491}"
2025-09-16T09:13:20.782386565Z,"{""lat"":-37.64607784520814,""lon"":144.9069034382491}"
2025-09-16T09:13:21.766525723Z,"{""lat"":-37.64607784520814,""lon"":144.9069034382491}"
2025-09-16T09:13:22.769188098Z,"{""lat"":-37.64607784520814,""lon"":144.9069034382491}"
2025-09-16T09:13:23.764073692Z,"{""lat"":-37.64607664806124,""lon"":144.9069188355217}"
2025-09-16T09:13:24.7673323Z,"{""lat"":-37.646075444430195,""lon"":144.9069208595036}"
2025-09-16T09:13:25.765274287Z,"{""lat"":-37.646072778989534,""lon"":144.906918848035}"
2025-09-16T09:13:26.781385903Z,"{""lat"":-37.646078989481495,""lon"":144.90691568651985}"
2025-09-16T09:13:27.802334623Z,"{""lat"":-37.64608401430222,""lon"":144.90691339807955}"
2025-09-16T09:13:28.767143486Z,"{""lat"":-37.64609025464313,""lon"":144.9069098815423}"
2025-09-16T09:13:29.773151183Z,"{""lat"":-37.646094960323246,""lon"":144.90689940563507}"
2025-09-16T09:13:30.780086593Z,"{""lat"":-37.64609480117917,""lon"":144.90689851558608}"
2025-09-16T09:13:31.774056642Z,"{""lat"":-37.64610400788246,""lon"":144.90690259211283}"
2025-09-16T09:13:32.772112501Z,"{""lat"":-37.646109019398956,""lon"":144.90690279996753}"
2025-09-16T09:13:34.460387548Z,"{""lat"":-37.64611150306703,""lon"":144.90690690014532}"
2025-09-16T09:13:34.79856883Z,"{""lat"":-37.64611940497865,""lon"":144.9069073000764}"
2025-09-16T09:13:35.774434035Z,"{""lat"":-37.64612819401342,""lon"":144.9069008994406}"
2025-09-16T09:13:36.774718286Z,"{""lat"":-37.646141752328646,""lon"":144.9069027890462}"
2025-09-16T09:13:37.774367317Z,"{""lat"":-37.646146877608174,""lon"":144.90690444419653}"
2025-09-16T09:13:38.778524382Z,"{""lat"":-37.64614875947845,""lon"":144.90690731346558}"
2025-09-16T09:13:39.778179826Z,"{""lat"":-37.64616037911424,""lon"":144.90690300302023}"
2025-09-16T09:13:40.780158545Z,"{""lat"":-37.646163221417304,""lon"":144.9069083212211}"
2025-09-16T09:13:41.797057259Z,"{""lat"":-37.646170158727244,""lon"":144.9069082218327}"
2025-09-16T09:13:42.844279477Z,"{""lat"":-37.64617298759157,""lon"":144.9069054984673}"
2025-09-16T09:13:43.784382094Z,"{""lat"":-37.64618054422682,""lon"":144.90690438632646}"
2025-09-16T09:13:44.78045171Z,"{""lat"":-37.64618736400256,""lon"":144.90690661722465}"
2025-09-16T09:13:45.782144042Z,"{""lat"":-37.64618772674054,""lon"":144.90689835239235}"
2025-09-16T09:13:46.781373151Z,"{""lat"":-37.646190632265615,""lon"":144.9068973645327}"
2025-09-16T09:13:47.79293331Z,"{""lat"":-37.646187995038815,""lon"":144.90689975518842}"
2025-09-16T09:13:48.781296476Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:49.785180316Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:50.789658038Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:51.786237042Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:52.804341474Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:53.853104742Z,"{""lat"":-37.64619283511204,""lon"":144.90689750450107}"
2025-09-16T09:13:54.811267026Z,"{""lat"":-37.64618071873761,""lon"":144.90691537974993}"
2025-09-16T09:13:55.791552857Z,"{""lat"":-37.646190957673156,""lon"":144.90689748362274}"
2025-09-16T09:13:56.790133285Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:13:57.791129118Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:13:58.787211118Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:13:59.793025368Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:14:00.803007034Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:14:01.816410207Z,"{""lat"":-37.64619087601802,""lon"":144.90689744900337}"
2025-09-16T09:14:02.795059468Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:03.815195819Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:04.864138932Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:05.798995732Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:06.79803563Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:07.807247423Z,"{""lat"":-37.6461845693205,""lon"":144.9068949335687}"
2025-09-16T09:14:08.816081162Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:09.829220894Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:10.842172369Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:11.818061044Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:12.819250687Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:13.821226367Z,"{""lat"":-37.64618413010649,""lon"":144.90689949225253}"
2025-09-16T09:14:14.82505031Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:15.872371977Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:16.829173455Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:17.823184811Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:18.824981848Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:19.828164207Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:20.826306127Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:21.829086039Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:22.831158601Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:23.829188485Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:24.839161115Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:25.831142587Z,"{""lat"":-37.646183213340294,""lon"":144.90689842200538}"
2025-09-16T09:14:26.834096087Z,"{""lat"":-37.646182600637104,""lon"":144.9068972749506}"
2025-09-16T09:14:27.829344444Z,"{""lat"":-37.646182600637104,""lon"":144.9068972749506}"
2025-09-16T09:14:28.835307849Z,"{""lat"":-37.64618156883855,""lon"":144.90689635182375}"
2025-09-16T09:14:29.832019261Z,"{""lat"":-37.64618156883855,""lon"":144.90689635182375}"
2025-09-16T09:14:30.841303544Z,"{""lat"":-37.64618156883855,""lon"":144.90689635182375}"
2025-09-16T09:14:31.836628913Z,"{""lat"":-37.64614027357439,""lon"":144.9069413447137}"
2025-09-16T09:14:32.839101356Z,"{""lat"":-37.64613032869622,""lon"":144.90694526270556}"
2025-09-16T09:14:33.83520131Z,"{""lat"":-37.64614870768158,""lon"":144.9069243585205}"
2025-09-16T09:14:34.83918399Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:35.839360859Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:36.842066609Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:37.842257246Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:38.841079371Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:39.845171335Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:40.843121273Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:41.850915345Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:42.847576804Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:43.845128873Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:44.843386265Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:45.846164633Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:46.850151163Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:47.847161547Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:48.850183724Z,"{""lat"":-37.64617810120332,""lon"":144.90690784117805}"
2025-09-16T09:14:49.850240678Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:50.851341919Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:51.852202955Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:52.857300759Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:53.856262293Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:54.854395497Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:55.855372553Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:56.856153488Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:57.854192566Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:58.856197397Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:14:59.856081731Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:15:00.857251286Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:15:01.862180104Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:15:02.858149277Z,"{""lat"":-37.64617826569892,""lon"":144.90689897469215}"
2025-09-16T09:15:03.861266711Z,"{""lat"":-37.64617806681971,""lon"":144.9068970207135}"
