timestamp,gx,gy,gz
2025-08-20 16:18:46,-0.427,-0.183,-0.61
2025-08-20 16:18:46,-0.427,-0.122,-0.61
2025-08-20 16:18:46,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:47,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.366,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.183,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:48,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.366,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.61
2025-08-20 16:18:49,-0.427,-0.122,-0.549
2025-08-20 16:18:49,-0.427,-0.183,-0.671
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.183,-0.671
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:50,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.183,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:51,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.366,-0.122,-0.61
2025-08-20 16:18:52,-0.366,-0.122,-0.61
2025-08-20 16:18:52,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.427,-0.122,-0.61
2025-08-20 16:18:52,-0.366,-0.122,-0.61
2025-08-20 16:18:53,-0.427,-0.122,-0.61
2025-08-20 16:18:53,-0.427,-0.122,-0.61
2025-08-20 16:18:53,-0.366,-0.122,-0.61
2025-08-20 16:18:53,-0.366,-0.122,-0.61
2025-08-20 16:18:53,-0.427,-0.122,-0.671
2025-08-20 16:18:53,-0.427,-0.122,-0.61
2025-08-20 16:18:53,-0.427,-0.122,-0.61
2025-08-20 16:18:53,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:54,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.671
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:55,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.183,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:56,-0.427,-0.122,-0.549
2025-08-20 16:18:56,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
