iso_ts,ms,temp_c,hum_pct,heat_index_c,pir_raw,motion,occupied,fidget,focused
2025-09-25T22:31:37,24948318,24.10,56.2,24.10,1,1,1,0.0075,1
2025-09-25T22:31:37,24948568,24.00,56.2,24.00,1,1,1,0.0088,1
2025-09-25T22:31:38,24948818,24.00,56.2,24.00,0,0,1,0.0081,1
2025-09-25T22:31:38,24949068,24.00,56.2,24.00,0,0,1,0.0069,1
2025-09-25T22:31:38,24949318,24.00,56.2,24.00,0,0,1,0.0059,1
2025-09-25T22:31:38,24949568,24.00,56.2,24.00,0,0,1,0.0056,1
2025-09-25T22:31:39,24949818,24.00,56.2,24.00,0,0,1,0.0053,1
2025-09-25T22:31:39,24950068,24.00,56.2,24.00,0,0,1,0.0047,1
2025-09-25T22:31:39,24950318,24.00,56.2,24.00,0,0,1,0.0041,1
2025-09-25T22:31:39,24950568,24.00,56.2,24.00,0,0,1,0.0040,1
2025-09-25T22:31:40,24950818,24.00,56.2,24.00,0,0,1,0.0040,1
2025-09-25T22:31:40,24951068,24.00,56.2,24.00,0,0,1,0.0039,1
2025-09-25T22:31:40,24951318,24.00,56.2,24.00,0,0,1,0.0035,1
2025-09-25T22:31:40,24951568,24.00,56.2,24.00,0,0,1,0.0034,1
2025-09-25T22:31:41,24951818,24.00,56.2,24.00,0,0,0,0.0040,0
2025-09-25T22:31:41,24952068,24.00,56.2,24.00,0,0,0,0.0040,0
2025-09-25T22:31:41,24952318,24.00,56.2,24.00,0,0,0,0.0039,0
2025-09-25T22:31:41,24952568,24.00,56.2,24.00,0,0,0,0.0035,0
2025-09-25T22:31:42,24952818,24.00,56.2,24.00,1,1,1,0.0030,1
2025-09-25T22:31:42,24953068,24.00,56.2,24.00,1,1,1,0.0030,1
2025-09-25T22:31:42,24953318,24.00,56.2,24.00,1,1,1,0.0027,1
2025-09-25T22:31:42,24953568,24.00,56.2,24.00,1,1,1,0.0028,1
2025-09-25T22:31:43,24953818,24.00,56.2,24.00,1,1,1,0.0031,1
2025-09-25T22:31:43,24954068,24.00,56.2,24.00,1,1,1,0.0030,1
2025-09-25T22:31:43,24954318,24.00,56.2,24.00,1,1,1,0.0028,1
2025-09-25T22:31:43,24954568,24.00,56.2,24.00,0,0,1,0.0026,1
2025-09-25T22:31:44,24954818,24.00,56.2,24.00,0,0,1,0.0027,1
2025-09-25T22:31:44,24955068,24.00,56.2,24.00,0,0,1,0.0045,1
2025-09-25T22:31:44,24955318,24.00,56.2,24.00,0,0,1,0.0064,1
2025-09-25T22:31:44,24955568,24.00,56.2,24.00,0,0,1,0.0056,1
2025-09-25T22:31:45,24955818,24.00,56.2,24.00,0,0,1,0.0046,1
2025-09-25T22:31:45,24956068,24.00,56.2,24.00,0,0,1,0.0039,1
2025-09-25T22:31:45,24956318,24.00,56.2,24.00,0,0,1,0.0034,1
2025-09-25T22:31:45,24956568,24.00,56.3,24.00,0,0,1,0.0030,1
2025-09-25T22:31:46,24956818,24.00,56.3,24.00,0,0,1,0.0033,1
2025-09-25T22:31:46,24957068,24.00,56.3,24.00,0,0,1,0.0028,1
2025-09-25T22:31:46,24957318,24.00,56.3,24.00,0,0,1,0.0025,1
2025-09-25T22:31:46,24957568,24.00,56.3,24.00,0,0,0,0.0024,0
2025-09-25T22:31:47,24957818,24.00,56.3,24.00,0,0,0,0.0027,0
2025-09-25T22:31:47,24958068,24.00,56.3,24.00,0,0,0,0.0028,0
2025-09-25T22:31:47,24958318,24.00,56.3,24.00,0,0,0,0.0027,0
2025-09-25T22:31:47,24958568,24.00,56.3,24.00,1,1,1,0.0028,1
2025-09-25T22:31:48,24958818,24.00,56.3,24.00,1,1,1,0.0029,1
2025-09-25T22:31:48,24959068,24.00,56.3,24.00,1,1,1,0.0027,1
2025-09-25T22:31:48,24959318,24.00,56.3,24.00,1,1,1,0.0027,1
2025-09-25T22:31:48,24959568,24.00,56.3,24.00,1,1,1,0.0029,1
2025-09-25T22:31:49,24959818,24.00,56.3,24.00,1,1,1,0.0027,1
2025-09-25T22:31:49,24960068,24.00,56.3,24.00,1,1,1,0.0025,1
2025-09-25T22:31:49,24960318,24.00,56.3,24.00,1,1,1,0.0028,1
2025-09-25T22:31:49,24960568,24.00,56.3,24.00,0,0,1,0.0031,1
2025-09-25T22:31:50,24960818,24.00,56.3,24.00,0,0,1,0.0028,1
2025-09-25T22:31:50,24961068,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:31:50,24961318,24.00,56.3,24.00,0,0,1,0.0032,1
2025-09-25T22:31:50,24961568,24.00,56.3,24.00,0,0,1,0.0032,1
2025-09-25T22:31:51,24961818,24.00,56.3,24.00,0,0,1,0.0032,1
2025-09-25T22:31:51,24962068,24.00,56.3,24.00,0,0,1,0.0031,1
2025-09-25T22:31:51,24962318,24.00,56.3,24.00,0,0,1,0.0031,1
2025-09-25T22:31:51,24962568,24.00,56.3,24.00,0,0,1,0.0032,1
2025-09-25T22:31:52,24962818,24.00,56.3,24.00,0,0,1,0.0030,1
2025-09-25T22:31:52,24963068,24.00,56.3,24.00,0,0,1,0.0027,1
2025-09-25T22:31:52,24963318,24.00,56.3,24.00,0,0,0,0.0027,0
2025-09-25T22:31:52,24963568,24.00,56.3,24.00,0,0,0,0.0026,0
2025-09-25T22:31:53,24963818,24.00,56.3,24.00,0,0,0,0.0023,0
2025-09-25T22:31:53,24964068,24.00,56.3,24.00,0,0,0,0.0022,0
2025-09-25T22:31:53,24964318,24.00,56.3,24.00,1,1,1,0.0021,1
2025-09-25T22:31:53,24964568,24.00,56.3,24.00,1,1,1,0.0024,1
2025-09-25T22:31:54,24964818,24.00,56.3,24.00,1,1,1,0.0032,1
2025-09-25T22:31:54,24965068,24.00,56.3,24.00,1,1,1,0.0036,1
2025-09-25T22:31:54,24965318,24.00,56.3,24.00,1,1,1,0.0040,1
2025-09-25T22:31:54,24965568,24.00,56.3,24.00,1,1,1,0.0040,1
2025-09-25T22:31:55,24965818,24.00,56.3,24.00,1,1,1,0.0039,1
2025-09-25T22:31:55,24966068,24.00,56.3,24.00,1,1,1,0.0039,1
2025-09-25T22:31:55,24966318,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:31:55,24966568,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:31:56,24966818,24.00,56.3,24.00,0,0,1,0.0031,1
2025-09-25T22:31:56,24967068,24.00,56.3,24.00,0,0,1,0.0028,1
2025-09-25T22:31:56,24967318,24.00,56.3,24.00,0,0,1,0.0026,1
2025-09-25T22:31:56,24967568,24.00,56.3,24.00,0,0,1,0.0024,1
2025-09-25T22:31:57,24967818,24.00,56.3,24.00,0,0,1,0.0022,1
2025-09-25T22:31:57,24968068,24.00,56.3,24.00,0,0,1,0.0020,1
2025-09-25T22:31:57,24968318,24.00,56.3,24.00,0,0,1,0.0019,1
2025-09-25T22:31:57,24968568,24.00,56.3,24.00,0,0,1,0.0019,1
2025-09-25T22:31:58,24968818,24.00,56.3,24.00,0,0,1,0.0023,1
2025-09-25T22:31:58,24969068,24.00,56.3,24.00,0,0,0,0.0028,0
2025-09-25T22:31:58,24969318,24.00,56.3,24.00,0,0,0,0.0035,0
2025-09-25T22:31:58,24969568,24.00,56.3,24.00,0,0,0,0.0035,0
2025-09-25T22:31:59,24969818,24.00,56.3,24.00,0,0,0,0.0034,0
2025-09-25T22:31:59,24970068,24.00,56.3,24.00,0,0,0,0.0030,0
2025-09-25T22:31:59,24970318,24.00,56.3,24.00,0,0,0,0.0046,0
2025-09-25T22:31:59,24970568,24.00,56.3,24.00,1,1,1,0.0046,1
2025-09-25T22:32:00,24970818,24.00,56.3,24.00,1,1,1,0.0041,1
2025-09-25T22:32:00,24971068,24.00,56.3,24.00,1,1,1,0.0038,1
2025-09-25T22:32:00,24971318,24.00,56.3,24.00,1,1,1,0.0033,1
2025-09-25T22:32:00,24971568,24.00,56.3,24.00,1,1,1,0.0033,1
2025-09-25T22:32:01,24971818,24.00,56.3,24.00,1,1,1,0.0032,1
2025-09-25T22:32:01,24972068,24.00,56.3,24.00,1,1,1,0.0031,1
2025-09-25T22:32:01,24972318,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:32:01,24972568,24.00,56.3,24.00,0,0,1,0.0039,1
2025-09-25T22:32:02,24972818,24.00,56.3,24.00,0,0,1,0.0035,1
2025-09-25T22:32:02,24973068,24.00,56.3,24.00,0,0,1,0.0032,1
2025-09-25T22:32:02,24973318,24.00,56.3,24.00,0,0,1,0.0031,1
2025-09-25T22:32:02,24973568,24.00,56.3,24.00,0,0,1,0.0030,1
2025-09-25T22:32:03,24973818,24.00,56.3,24.00,0,0,1,0.0027,1
2025-09-25T22:32:03,24974068,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:32:03,24974318,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:32:03,24974568,24.00,56.3,24.00,0,0,1,0.0035,1
2025-09-25T22:32:04,24974818,24.00,56.3,24.00,0,0,1,0.0034,1
2025-09-25T22:32:04,24975068,24.00,56.3,24.00,0,0,1,0.0042,1
2025-09-25T22:32:04,24975318,24.00,56.3,24.00,0,0,0,0.0042,0
2025-09-25T22:32:04,24975568,24.00,56.3,24.00,0,0,0,0.0049,0
2025-09-25T22:32:05,24975818,24.00,56.3,24.00,0,0,0,0.0055,0
2025-09-25T22:32:05,24976068,24.00,56.3,24.00,0,0,0,0.0053,0
2025-09-25T22:32:05,24976318,24.00,56.3,24.00,0,0,0,0.0052,0
2025-09-25T22:32:05,24976568,24.00,56.3,24.00,0,0,0,0.0048,0
2025-09-25T22:32:06,24976818,24.00,56.3,24.00,1,1,1,0.0046,1
2025-09-25T22:32:06,24977068,24.00,56.3,24.00,1,1,1,0.0050,1
2025-09-25T22:32:06,24977318,24.00,56.3,24.00,1,1,1,0.0044,1
2025-09-25T22:32:06,24977568,24.00,56.3,24.00,1,1,1,0.0041,1
2025-09-25T22:32:07,24977818,24.00,56.3,24.00,1,1,1,0.0040,1
2025-09-25T22:32:07,24978068,24.00,56.3,24.00,1,1,1,0.0038,1
2025-09-25T22:32:07,24978318,24.00,56.3,24.00,1,1,1,0.0033,1
2025-09-25T22:32:07,24978568,24.00,56.3,24.00,0,0,1,0.0033,1
2025-09-25T22:32:08,24978818,24.00,56.3,24.00,0,0,1,0.0030,1
2025-09-25T22:32:08,24979068,24.00,56.3,24.00,0,0,1,0.0027,1
2025-09-25T22:32:08,24979318,24.00,56.3,24.00,0,0,1,0.0025,1
2025-09-25T22:32:08,24979568,24.00,56.3,24.00,0,0,1,0.0025,1
2025-09-25T22:32:09,24979818,24.00,56.3,24.00,0,0,1,0.0024,1
2025-09-25T22:32:09,24980068,24.00,56.3,24.00,0,0,1,0.0037,1
2025-09-25T22:32:09,24980318,24.00,56.3,24.00,0,0,1,0.0037,1
2025-09-25T22:32:09,24980568,24.00,56.3,24.00,0,0,1,0.0037,1
2025-09-25T22:32:10,24980818,24.00,56.3,24.00,0,0,1,0.0035,1
2025-09-25T22:32:10,24981068,24.00,56.3,24.00,0,0,1,0.0056,1
2025-09-25T22:32:10,24981318,24.00,56.3,24.00,0,0,1,0.0051,1
2025-09-25T22:32:10,24981568,24.00,56.3,24.00,0,0,0,0.0048,0
2025-09-25T22:32:11,24981818,24.00,56.3,24.00,0,0,0,0.0043,0
2025-09-25T22:32:11,24982068,24.00,56.3,24.00,0,0,0,0.0039,0
2025-09-25T22:32:11,24982318,24.00,56.3,24.00,0,0,0,0.0035,0
2025-09-25T22:32:11,24982568,24.00,56.3,24.00,0,0,0,0.0033,0
2025-09-25T22:32:12,24982818,24.00,56.3,24.00,0,0,0,0.0033,0
2025-09-25T22:32:12,24983068,24.00,56.3,24.00,0,0,0,0.0033,0
2025-09-25T22:32:12,24983318,24.00,56.3,24.00,0,0,0,0.0031,0
2025-09-25T22:32:12,24983568,24.00,56.3,24.00,0,0,0,0.0029,0
2025-09-25T22:32:13,24983818,24.00,56.3,24.00,0,0,0,0.0028,0
2025-09-25T22:32:13,24984068,24.00,56.3,24.00,0,0,0,0.0028,0
2025-09-25T22:32:13,24984318,24.00,56.3,24.00,0,0,0,0.0031,0
2025-09-25T22:32:13,24984568,24.00,56.3,24.00,0,0,0,0.0032,0
2025-09-25T22:32:14,24984818,24.00,56.3,24.00,0,0,0,0.0032,0
2025-09-25T22:32:14,24985068,24.00,56.3,24.00,0,0,0,0.0035,0
2025-09-25T22:32:14,24985318,24.00,56.3,24.00,0,0,0,0.0033,0
2025-09-25T22:32:14,24985568,24.00,56.3,24.00,0,0,0,0.0030,0
2025-09-25T22:32:15,24985818,24.00,56.3,24.00,0,0,0,0.0026,0
2025-09-25T22:32:15,24986068,24.00,56.3,24.00,0,0,0,0.0025,0
2025-09-25T22:32:15,24986318,24.00,56.3,24.00,0,0,0,0.0024,0
2025-09-25T22:32:15,24986568,24.00,56.3,24.00,0,0,0,0.0021,0
2025-09-25T22:32:16,24986818,24.00,56.3,24.00,0,0,0,0.0020,0
2025-09-25T22:32:16,24987068,24.00,56.3,24.00,0,0,0,0.0018,0
2025-09-25T22:32:16,24987318,24.00,56.3,24.00,0,0,0,0.0018,0
2025-09-25T22:32:16,24987568,24.00,56.3,24.00,0,0,0,0.0017,0
2025-09-25T22:32:17,24987818,24.00,56.3,24.00,0,0,0,0.0016,0
2025-09-25T22:32:17,24988068,24.00,56.3,24.00,0,0,0,0.0017,0
2025-09-25T22:32:17,24988318,24.00,56.3,24.00,0,0,0,0.0015,0
2025-09-25T22:32:17,24988568,24.00,56.3,24.00,0,0,0,0.0015,0
2025-09-25T22:32:18,24988818,24.00,56.3,24.00,0,0,0,0.0016,0
2025-09-25T22:32:18,24989068,24.00,56.3,24.00,0,0,0,0.0018,0
2025-09-25T22:32:18,24989318,24.00,56.3,24.00,0,0,0,0.0021,0
2025-09-25T22:32:18,24989568,24.00,56.3,24.00,0,0,0,0.0022,0
2025-09-25T22:32:19,24989818,24.00,56.3,24.00,0,0,0,0.0026,0
2025-09-25T22:32:19,24990068,24.00,56.3,24.00,0,0,0,0.0025,0
2025-09-25T22:32:19,24990318,24.00,56.3,24.00,0,0,0,0.0025,0
2025-09-25T22:32:19,24990568,24.10,56.3,24.10,0,0,0,0.0024,0
2025-09-25T22:32:20,24990818,24.10,56.3,24.10,0,0,0,0.0021,0
2025-09-25T22:32:20,24991068,24.10,56.3,24.10,0,0,0,0.0021,0
2025-09-25T22:32:20,24991318,24.10,56.3,24.10,0,0,0,0.0020,0
2025-09-25T22:32:20,24991568,24.10,56.3,24.10,0,0,0,0.0018,0
2025-09-25T22:32:21,24991818,24.10,56.3,24.10,0,0,0,0.0016,0
2025-09-25T22:32:21,24992068,24.10,56.3,24.10,0,0,0,0.0016,0
2025-09-25T22:32:21,24992318,24.10,56.3,24.10,0,0,0,0.0014,0
2025-09-25T22:32:21,24992568,24.00,56.3,24.00,0,0,0,0.0015,0
2025-09-25T22:32:22,24992818,24.00,56.3,24.00,1,1,1,0.0034,1
2025-09-25T22:32:22,24993068,24.00,56.3,24.00,1,1,1,0.0422,0
2025-09-25T22:32:22,24993318,24.00,56.3,24.00,1,1,1,0.0423,0
2025-09-25T22:32:22,24993568,24.00,56.3,24.00,1,1,1,0.0356,0
2025-09-25T22:32:23,24993818,24.00,56.3,24.00,1,1,1,0.0287,0
2025-09-25T22:32:23,24994068,24.00,56.3,24.00,1,1,1,0.0231,0
2025-09-25T22:32:23,24994318,24.00,56.3,24.00,1,1,1,0.0185,0
2025-09-25T22:32:23,24994568,24.00,56.3,24.00,0,0,1,0.0149,1
2025-09-25T22:32:24,24994818,24.00,56.3,24.00,0,0,1,0.0120,1
2025-09-25T22:32:24,24995068,24.00,56.3,24.00,0,0,1,0.0097,1
2025-09-25T22:32:24,24995318,24.00,56.3,24.00,0,0,1,0.0082,1
2025-09-25T22:32:24,24995568,24.00,56.3,24.00,0,0,1,0.0069,1
2025-09-25T22:32:25,24995818,24.00,56.3,24.00,0,0,1,0.0056,1
2025-09-25T22:32:25,24996068,24.00,56.3,24.00,0,0,1,0.0046,1
2025-09-25T22:32:25,24996318,24.00,56.3,24.00,0,0,1,0.0039,1
2025-09-25T22:32:25,24996568,24.10,56.3,24.10,0,0,1,0.0033,1
2025-09-25T22:32:26,24996818,24.10,56.3,24.10,0,0,1,0.0030,1
2025-09-25T22:32:26,24997068,24.10,56.3,24.10,0,0,1,0.0026,1
2025-09-25T22:32:26,24997318,24.10,56.3,24.10,0,0,1,0.0023,1
2025-09-25T22:32:26,24997568,24.10,56.3,24.10,0,0,0,0.0021,0
2025-09-25T22:32:27,24997818,24.10,56.3,24.10,0,0,0,0.0020,0
2025-09-25T22:32:27,24998068,24.10,56.3,24.10,0,0,0,0.0019,0
2025-09-25T22:32:27,24998318,24.10,56.3,24.10,0,0,0,0.0017,0
2025-09-25T22:32:27,24998568,24.00,56.3,24.00,0,0,0,0.0016,0
2025-09-25T22:32:28,24998818,24.00,56.3,24.00,0,0,0,0.0017,0
2025-09-25T22:32:28,24999068,24.00,56.3,24.00,0,0,0,0.0015,0
2025-09-25T22:32:28,24999318,24.00,56.3,24.00,0,0,0,0.0015,0
2025-09-25T22:32:28,24999568,24.00,56.3,24.00,0,0,0,0.0016,0
2025-09-25T22:32:29,24999818,24.00,56.3,24.00,0,0,0,0.0019,0
2025-09-25T22:32:29,25000068,24.00,56.3,24.00,0,0,0,0.0019,0
2025-09-25T22:32:29,25000318,24.00,56.3,24.00,1,1,1,0.0019,1
2025-09-25T22:32:29,25000568,24.10,56.2,24.10,1,1,1,0.0020,1
2025-09-25T22:32:30,25000818,24.10,56.2,24.10,1,1,1,0.0024,1
2025-09-25T22:32:30,25001068,24.10,56.2,24.10,1,1,1,0.0024,1
2025-09-25T22:32:30,25001318,24.10,56.2,24.10,1,1,1,0.0024,1
2025-09-25T22:32:30,25001568,24.10,56.2,24.10,1,1,1,0.0022,1
2025-09-25T22:32:31,25001818,24.10,56.2,24.10,1,1,1,0.0020,1
2025-09-25T22:32:31,25002068,24.10,56.2,24.10,0,0,1,0.0019,1
2025-09-25T22:32:31,25002318,24.10,56.2,24.10,0,0,1,0.0018,1
2025-09-25T22:32:31,25002568,24.00,56.3,24.00,0,0,1,0.0017,1
2025-09-25T22:32:32,25002818,24.00,56.3,24.00,0,0,1,0.0018,1
2025-09-25T22:32:32,25003068,24.00,56.3,24.00,0,0,1,0.0019,1
2025-09-25T22:32:32,25003318,24.00,56.3,24.00,0,0,1,0.0020,1
2025-09-25T22:32:32,25003568,24.00,56.3,24.00,0,0,1,0.0019,1
2025-09-25T22:32:33,25003818,24.00,56.3,24.00,0,0,1,0.0018,1
2025-09-25T22:32:33,25004068,24.00,56.3,24.00,0,0,1,0.0017,1
2025-09-25T22:32:33,25004318,24.00,56.3,24.00,0,0,1,0.0016,1
2025-09-25T22:32:33,25004568,24.00,56.3,24.00,0,0,1,0.0016,1
2025-09-25T22:32:34,25004818,24.00,56.3,24.00,0,0,1,0.0018,1
2025-09-25T22:32:34,25005068,24.00,56.3,24.00,0,0,0,0.0020,0
2025-09-25T22:32:34,25005318,24.00,56.3,24.00,0,0,0,0.0026,0
2025-09-25T22:32:34,25005568,24.00,56.3,24.00,0,0,0,0.0029,0
2025-09-25T22:32:35,25005818,24.00,56.3,24.00,0,0,0,0.0027,0
2025-09-25T22:32:35,25006068,24.00,56.3,24.00,0,0,0,0.0027,0
2025-09-25T22:32:35,25006318,24.00,56.3,24.00,0,0,0,0.0024,0
2025-09-25T22:32:35,25006568,24.10,56.3,24.10,0,0,0,0.0025,0
2025-09-25T22:32:36,25006818,24.10,56.3,24.10,1,1,1,0.0023,1
2025-09-25T22:32:36,25007068,24.10,56.3,24.10,1,1,1,0.0024,1
2025-09-25T22:32:36,25007318,24.10,56.3,24.10,1,1,1,0.0022,1
2025-09-25T22:32:36,25007568,24.10,56.3,24.10,1,1,1,0.0022,1
2025-09-25T22:32:37,25007818,24.10,56.3,24.10,1,1,1,0.0022,1
2025-09-25T22:32:37,25008068,24.10,56.3,24.10,1,1,1,0.0022,1
2025-09-25T22:32:37,25008318,24.10,56.3,24.10,1,1,1,0.0022,1
2025-09-25T22:32:37,25008568,24.10,56.4,24.10,0,0,1,0.0021,1
2025-09-25T22:32:38,25008818,24.10,56.4,24.10,0,0,1,0.0018,1
2025-09-25T22:32:38,25009068,24.10,56.4,24.10,0,0,1,0.0018,1
2025-09-25T22:32:38,25009318,24.10,56.4,24.10,0,0,1,0.0018,1
2025-09-25T22:32:38,25009568,24.10,56.4,24.10,0,0,1,0.0017,1
2025-09-25T22:32:39,25009818,24.10,56.4,24.10,0,0,1,0.0019,1
2025-09-25T22:32:39,25010068,24.10,56.4,24.10,0,0,1,0.0021,1
2025-09-25T22:32:39,25010318,24.10,56.4,24.10,0,0,1,0.0019,1
2025-09-25T22:32:39,25010568,24.10,56.3,24.10,0,0,1,0.0021,1
2025-09-25T22:32:40,25010818,24.10,56.3,24.10,0,0,1,0.0024,1
2025-09-25T22:32:40,25011068,24.10,56.3,24.10,0,0,1,0.0021,1
2025-09-25T22:32:40,25011318,24.10,56.3,24.10,0,0,1,0.0022,1
2025-09-25T22:32:40,25011568,24.10,56.3,24.10,0,0,0,0.0023,0
2025-09-25T22:32:41,25011818,24.10,56.3,24.10,0,0,0,0.0027,0
2025-09-25T22:32:41,25012068,24.10,56.3,24.10,0,0,0,0.0032,0
2025-09-25T22:32:41,25012318,24.10,56.3,24.10,0,0,0,0.0033,0
2025-09-25T22:32:41,25012568,24.10,56.4,24.10,1,1,1,0.0036,1
2025-09-25T22:32:42,25012818,24.10,56.4,24.10,1,1,1,0.0033,1
2025-09-25T22:32:42,25013068,24.10,56.4,24.10,1,1,1,0.0029,1
2025-09-25T22:32:42,25013318,24.10,56.4,24.10,1,1,1,0.0027,1
2025-09-25T22:32:42,25013568,24.10,56.4,24.10,1,1,1,0.0026,1
2025-09-25T22:32:43,25013818,24.10,56.4,24.10,1,1,1,0.0028,1
2025-09-25T22:32:43,25014068,24.10,56.4,24.10,1,1,1,0.0026,1
2025-09-25T22:32:43,25014318,24.10,56.4,24.10,0,0,1,0.0027,1
2025-09-25T22:32:43,25014568,24.10,56.6,24.10,0,0,1,0.0029,1
2025-09-25T22:32:44,25014818,24.10,56.6,24.10,0,0,1,0.0031,1
2025-09-25T22:32:44,25015068,24.10,56.6,24.10,0,0,1,0.0030,1
2025-09-25T22:32:44,25015318,24.10,56.6,24.10,0,0,1,0.0028,1
2025-09-25T22:32:44,25015568,24.10,56.6,24.10,0,0,1,0.0033,1
2025-09-25T22:32:45,25015818,24.10,56.6,24.10,0,0,1,0.0032,1
2025-09-25T22:32:45,25016068,24.10,56.6,24.10,0,0,1,0.0032,1
2025-09-25T22:32:45,25016318,24.10,56.6,24.10,0,0,1,0.0031,1
2025-09-25T22:32:45,25016568,24.10,56.7,24.10,0,0,1,0.0030,1
2025-09-25T22:32:46,25016818,24.10,56.7,24.10,0,0,1,0.0033,1
2025-09-25T22:32:46,25017068,24.10,56.7,24.10,0,0,1,0.0036,1
2025-09-25T22:32:46,25017318,24.10,56.7,24.10,0,0,0,0.0043,0
2025-09-25T22:32:46,25017568,24.10,56.7,24.10,0,0,0,0.0041,0
2025-09-25T22:32:47,25017818,24.10,56.7,24.10,0,0,0,0.0048,0
2025-09-25T22:32:47,25018068,24.10,56.7,24.10,1,1,1,0.0054,1
2025-09-25T22:32:47,25018318,24.10,56.7,24.10,1,1,1,0.0059,1
2025-09-25T22:32:47,25018568,24.10,56.5,24.10,1,1,1,0.0065,1
2025-09-25T22:32:48,25018818,24.10,56.5,24.10,1,1,1,0.0058,1
2025-09-25T22:32:48,25019068,24.10,56.5,24.10,1,1,1,0.0052,1
2025-09-25T22:32:48,25019318,24.10,56.5,24.10,1,1,1,0.0047,1
2025-09-25T22:32:48,25019568,24.10,56.5,24.10,1,1,1,0.0050,1
2025-09-25T22:32:49,25019818,24.10,56.5,24.10,1,1,1,0.0049,1
2025-09-25T22:32:49,25020068,24.10,56.5,24.10,0,0,1,0.0047,1
2025-09-25T22:32:49,25020318,24.10,56.5,24.10,0,0,1,0.0053,1
2025-09-25T22:32:49,25020568,24.10,56.4,24.10,0,0,1,0.0059,1
2025-09-25T22:32:50,25020818,24.10,56.4,24.10,0,0,1,0.0053,1
2025-09-25T22:32:50,25021068,24.10,56.4,24.10,0,0,1,0.0049,1
2025-09-25T22:32:50,25021318,24.10,56.4,24.10,0,0,1,0.0046,1
2025-09-25T22:32:50,25021568,24.10,56.4,24.10,0,0,1,0.0042,1
2025-09-25T22:32:51,25021818,24.10,56.4,24.10,0,0,1,0.0041,1
2025-09-25T22:32:51,25022068,24.10,56.4,24.10,0,0,1,0.0040,1
2025-09-25T22:32:51,25022318,24.10,56.4,24.10,0,0,1,0.0041,1
2025-09-25T22:32:51,25022568,24.10,56.3,24.10,0,0,1,0.0037,1
2025-09-25T22:32:52,25022818,24.10,56.3,24.10,0,0,0,0.0032,0
2025-09-25T22:32:52,25023068,24.10,56.3,24.10,0,0,0,0.0029,0
2025-09-25T22:32:52,25023318,24.10,56.3,24.10,0,0,0,0.0028,0
2025-09-25T22:32:52,25023568,24.10,56.3,24.10,0,0,0,0.0025,0
2025-09-25T22:32:53,25023818,24.10,56.3,24.10,0,0,0,0.0022,0
2025-09-25T22:32:53,25024068,24.10,56.3,24.10,0,0,0,0.0022,0
2025-09-25T22:32:53,25024318,24.10,56.3,24.10,0,0,0,0.0027,0
2025-09-25T22:32:53,25024568,24.10,56.4,24.10,0,0,0,0.0028,0
2025-09-25T22:32:54,25024818,24.10,56.4,24.10,0,0,0,0.0028,0
2025-09-25T22:32:54,25025068,24.10,56.4,24.10,0,0,0,0.0028,0
2025-09-25T22:32:54,25025318,24.10,56.4,24.10,0,0,0,0.0025,0
2025-09-25T22:32:54,25025568,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:55,25025818,24.10,56.4,24.10,0,0,0,0.0023,0
2025-09-25T22:32:55,25026068,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:55,25026318,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:55,25026568,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:56,25026818,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:56,25027068,24.10,56.4,24.10,0,0,0,0.0022,0
2025-09-25T22:32:56,25027318,24.10,56.4,24.10,0,0,0,0.0021,0
2025-09-25T22:32:56,25027568,24.10,56.4,24.10,0,0,0,0.0020,0
2025-09-25T22:32:57,25027818,24.10,56.4,24.10,0,0,0,0.0020,0
2025-09-25T22:32:57,25028068,24.10,56.4,24.10,0,0,0,0.0019,0
2025-09-25T22:32:57,25028318,24.10,56.4,24.10,0,0,0,0.0019,0
2025-09-25T22:32:57,25028568,24.10,56.4,24.10,0,0,0,0.0020,0
2025-09-25T22:32:58,25028818,24.10,56.4,24.10,0,0,0,0.0019,0
2025-09-25T22:32:58,25029068,24.10,56.4,24.10,0,0,0,0.0021,0
2025-09-25T22:32:58,25029318,24.10,56.4,24.10,0,0,0,0.0023,0
2025-09-25T22:32:58,25029568,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:59,25029818,24.10,56.4,24.10,0,0,0,0.0025,0
2025-09-25T22:32:59,25030068,24.10,56.4,24.10,0,0,0,0.0024,0
2025-09-25T22:32:59,25030318,24.10,56.4,24.10,0,0,0,0.0025,0
2025-09-25T22:32:59,25030568,24.10,56.3,24.10,0,0,0,0.0028,0
2025-09-25T22:33:00,25030818,24.10,56.3,24.10,0,0,0,0.0027,0
2025-09-25T22:33:00,25031068,24.10,56.3,24.10,0,0,0,0.0026,0
