timestamp,value
2025-09-17T00:33:45,0.4596405029296875
2025-09-17T00:33:48,0.1173095703125
2025-09-17T00:33:51,0.457122802734375
2025-09-17T00:33:54,0.3976593017578125
2025-09-17T00:33:58,0.3474884033203125
2025-09-17T00:34:01,0.3716278076171875
2025-09-17T00:34:04,0.1945953369140625
2025-09-17T00:34:07,0.2172088623046875
2025-09-17T00:34:10,0.2302398681640625
2025-09-17T00:34:13,0.2307281494140625
2025-09-17T00:34:16,0.2265777587890625
2025-09-17T00:34:19,0.22747802734375
2025-09-17T00:34:22,0.2330169677734375
2025-09-17T00:34:25,0.116302490234375
2025-09-17T00:34:28,0.338226318359375
2025-09-17T00:34:32,0.5705718994140625
2025-09-17T00:34:35,0.3314971923828125
2025-09-17T00:34:38,0.33270263671875
2025-09-17T00:34:41,0.4253387451171875
2025-09-17T00:34:44,0.364898681640625
2025-09-17T00:34:47,0.7555389404296875
2025-09-17T00:34:50,0.2810211181640625
2025-09-17T00:34:53,1.008575439453125
2025-09-17T00:34:56,0.94329833984375
2025-09-17T00:34:59,0.8212890625
2025-09-17T00:35:02,0.322418212890625
2025-09-17T00:35:06,0.15570068359375
2025-09-17T00:35:09,0.61346435546875
2025-09-17T00:35:12,1.1257171630859375
2025-09-17T00:35:15,0.6617889404296875
2025-09-17T00:35:18,0.8163909912109375
2025-09-17T00:35:21,0.840240478515625
2025-09-17T00:35:24,1.0235595703125
2025-09-17T00:35:27,0.816009521484375
2025-09-17T00:35:30,0.753204345703125
2025-09-17T00:35:33,0.9225311279296875
2025-09-17T00:35:36,0.9473419189453125
2025-09-17T00:35:40,0.95458984375
2025-09-17T00:35:43,1.85247802734375
2025-09-17T00:35:46,0.575592041015625
2025-09-17T00:35:49,0.57794189453125
2025-09-17T00:35:52,-0.1178741455078125
2025-09-17T00:35:55,0.085296630859375
2025-09-17T00:35:58,0.08203125
2025-09-17T00:36:01,0.3231201171875
2025-09-17T00:36:04,0.2996978759765625
2025-09-17T00:36:07,0.3095245361328125
2025-09-17T00:36:10,0.2491607666015625
2025-09-17T00:36:14,0.264862060546875
2025-09-17T00:36:17,0.25347900390625
2025-09-17T00:36:20,0.250335693359375
2025-09-17T00:36:23,0.24737548828125
2025-09-17T00:36:26,0.2558441162109375
2025-09-17T00:36:29,0.2512969970703125
2025-09-17T00:36:32,0.2618560791015625
2025-09-17T00:36:36,0.1893310546875
2025-09-17T00:36:39,0.199493408203125
2025-09-17T00:36:42,0.2060546875
2025-09-17T00:36:45,0.20513916015625
