time,x,y,z
2025-09-17 02:00:35.675506,0.601226806640625,0.164947509765625,-0.8154296875
2025-09-17 02:00:38.679009,0.4824981689453125,-0.1247711181640625,-0.083465576171875
2025-09-17 02:00:42.685173,0.5678558349609375,0.253326416015625,-0.411956787109375
2025-09-17 02:00:45.688330,0.7478179931640625,0.0166168212890625,0.1276397705078125
2025-09-17 02:00:48.692285,0.494384765625,-0.11822509765625,-0.03497314453125
2025-09-17 02:00:51.699435,0.261810302734375,0.1238861083984375,-0.7697296142578125
2025-09-17 02:00:54.705158,0.275634765625,0.523193359375,-2.4933013916015625
2025-09-17 02:00:57.709790,0.645477294921875,-0.278594970703125,-0.1838226318359375
2025-09-17 02:01:00.714920,0.8873291015625,-0.00823974609375,-0.5574188232421875
2025-09-17 02:01:03.718910,0.8917694091796875,-0.05535888671875,-0.393310546875
2025-09-17 02:01:06.725056,0.917755126953125,-0.0686187744140625,-0.376983642578125
2025-09-17 02:01:09.728603,0.9131011962890625,-0.063385009765625,-0.3849029541015625
2025-09-17 02:01:12.734264,0.97283935546875,-0.1291351318359375,-0.1700286865234375
2025-09-17 02:01:16.740575,0.9599151611328125,-0.133697509765625,-0.1793365478515625
2025-09-17 02:01:19.746119,0.6224365234375,0.0489501953125,-0.5426025390625
2025-09-17 02:01:22.752590,0.894378662109375,-0.0605010986328125,-0.429718017578125
2025-09-17 02:01:25.755971,0.9111175537109375,0.0762786865234375,-0.68609619140625
2025-09-17 02:01:28.760739,0.6764068603515625,-0.32366943359375,0.2796630859375
2025-09-17 02:01:31.769973,0.2525634765625,0.3026123046875,-0.611602783203125
2025-09-17 02:01:34.777711,0.61407470703125,0.083953857421875,-0.44158935546875
2025-09-17 02:01:37.792096,0.178070068359375,0.3424224853515625,-1.2255096435546875
2025-09-17 02:01:40.800199,0.5562591552734375,0.1945953369140625,-0.8157501220703125
2025-09-17 02:01:43.807082,0.5775146484375,0.37469482421875,-0.9911651611328125
2025-09-17 02:01:46.834811,0.759552001953125,0.004974365234375,-0.5142059326171875
2025-09-17 02:01:50.926797,0.727752685546875,-0.02197265625,-0.647552490234375
2025-09-17 02:01:53.929970,0.68450927734375,0.1446685791015625,-0.8282623291015625
2025-09-17 02:01:56.936189,0.6844635009765625,0.0795440673828125,-0.7001953125
2025-09-17 02:01:59.941849,0.80987548828125,-0.125030517578125,-0.439422607421875
2025-09-17 02:02:02.953975,1.0808868408203125,-0.1627044677734375,-0.1276092529296875
2025-09-17 02:02:05.973332,0.9725494384765625,-0.143096923828125,0.2265472412109375
2025-09-17 02:02:08.977853,1.4048004150390625,0.3123016357421875,-1.69384765625
2025-09-17 02:02:11.982958,0.648651123046875,0.009979248046875,-0.529571533203125
2025-09-17 02:02:14.986253,0.972991943359375,-0.1705322265625,0.0623931884765625
2025-09-17 02:02:17.989322,0.743072509765625,-0.0450439453125,-0.6352386474609375
2025-09-17 02:02:20.998547,0.6542205810546875,-0.173858642578125,-0.9150848388671875
2025-09-17 02:02:25.003382,0.996856689453125,-0.3966827392578125,0.1969757080078125
2025-09-17 02:02:28.011109,0.852264404296875,0.4393768310546875,-1.5937957763671875
2025-09-17 02:02:31.016523,0.669647216796875,0.5716094970703125,-2.033355712890625
2025-09-17 02:02:34.019287,0.4517669677734375,0.2753143310546875,-0.9510650634765625
2025-09-17 02:02:37.023233,1.0826263427734375,-0.061676025390625,-0.50433349609375
2025-09-17 02:02:40.027381,0.9047393798828125,-0.06280517578125,-0.40814208984375
2025-09-17 02:02:43.037735,0.9004364013671875,-0.0630645751953125,-0.3815460205078125
2025-09-17 02:02:46.045802,0.9124908447265625,-0.0684051513671875,-0.38763427734375
2025-09-17 02:02:49.053855,0.9217987060546875,-0.0705108642578125,-0.389892578125
2025-09-17 02:02:52.059260,0.909912109375,-0.068939208984375,-0.3801116943359375
2025-09-17 02:02:55.066777,0.9112701416015625,-0.0700836181640625,-0.3971405029296875
2025-09-17 02:02:59.073949,0.9107666015625,-0.078094482421875,-0.370849609375
2025-09-17 02:03:02.078944,0.904022216796875,-0.0754241943359375,-0.4077301025390625
2025-09-17 02:03:05.082650,0.899322509765625,-0.075225830078125,-0.4032745361328125
2025-09-17 02:03:08.090905,0.9064788818359375,-0.07110595703125,-0.4064178466796875
2025-09-17 02:03:11.097291,0.9123992919921875,-0.072509765625,-0.3938140869140625
2025-09-17 02:03:14.103566,0.9182281494140625,-0.058258056640625,-0.4009857177734375
2025-09-17 02:03:17.107441,0.8996734619140625,-0.081329345703125,-0.3683624267578125
2025-09-17 02:03:20.113329,0.788787841796875,-0.056304931640625,-0.6970062255859375
2025-09-17 02:03:23.130005,0.783966064453125,-0.1997222900390625,-0.5747528076171875
2025-09-17 02:03:26.137182,0.788665771484375,-0.196136474609375,-0.5717315673828125
2025-09-17 02:03:29.142507,0.78668212890625,-0.200103759765625,-0.5741729736328125
2025-09-17 02:03:33.151792,0.22607421875,-0.0175323486328125,1.1537628173828125
2025-09-17 02:03:36.156954,0.9164581298828125,-0.183837890625,-0.0368194580078125
2025-09-17 02:03:39.171680,0.91455078125,-0.121063232421875,0.4350128173828125
