time,x,y,z
2025-09-17 02:15:15.340393,-0.0268402099609375,-0.005889892578125,0.999908447265625
2025-09-17 02:15:18.344975,-0.02642822265625,-0.0047760009765625,1.000885009765625
2025-09-17 02:15:21.349428,-0.0272979736328125,-0.0048980712890625,1.0004119873046875
2025-09-17 02:15:24.356322,-0.0266265869140625,-0.00518798828125,1.0014495849609375
2025-09-17 02:15:27.361202,-0.0272674560546875,-0.004486083984375,0.9993133544921875
2025-09-17 02:15:30.363360,-0.027618408203125,-0.00469970703125,1.0003662109375
2025-09-17 02:15:33.365808,-0.0270233154296875,-0.0053253173828125,1.00018310546875
2025-09-17 02:15:36.367290,-0.02740478515625,-0.00628662109375,1.0006866455078125
2025-09-17 02:15:40.372293,-0.0281829833984375,-0.0064849853515625,1.0008697509765625
2025-09-17 02:15:43.377592,-0.028076171875,-0.0046844482421875,1.00042724609375
2025-09-17 02:15:46.384004,-0.02630615234375,-0.0055084228515625,1.0003814697265625
2025-09-17 02:15:49.408641,-0.02740478515625,-0.00433349609375,1.00146484375
2025-09-17 02:15:52.413247,-0.0271759033203125,-0.004180908203125,0.9671783447265625
2025-09-17 02:15:55.417316,0.0074310302734375,0.0419158935546875,1.4233551025390625
2025-09-17 02:15:58.419547,0.2181854248046875,-0.008087158203125,-0.9658203125
2025-09-17 02:16:01.422798,0.0084381103515625,-0.0416107177734375,-1.342376708984375
2025-09-17 02:16:04.428023,-0.0329742431640625,-0.073944091796875,-0.9929351806640625
2025-09-17 02:16:07.432292,-0.0233001708984375,-0.057861328125,-0.9689788818359375
2025-09-17 02:16:10.434782,-0.0319976806640625,-0.0467987060546875,-0.9946441650390625
2025-09-17 02:16:14.440088,-0.031494140625,-0.0462188720703125,-0.994415283203125
2025-09-17 02:16:17.444075,-0.030975341796875,-0.0459136962890625,-0.9957733154296875
2025-09-17 02:16:20.447255,-0.032135009765625,-0.0466156005859375,-0.996490478515625
2025-09-17 02:16:23.452246,0.373016357421875,-0.3179473876953125,-0.983642578125
2025-09-17 02:16:26.457216,0.0713043212890625,-0.9989471435546875,0.0319061279296875
2025-09-17 02:16:29.461458,0.003082275390625,-0.998260498046875,0.0259857177734375
2025-09-17 02:16:32.464777,-0.005828857421875,-0.9974517822265625,0.005279541015625
2025-09-17 02:16:35.477223,-0.005035400390625,-0.9973907470703125,0.0065155029296875
2025-09-17 02:16:38.478540,-0.0063323974609375,-0.9997711181640625,0.0063018798828125
2025-09-17 02:16:41.486688,-0.0064239501953125,-0.9980010986328125,0.006744384765625
2025-09-17 02:16:44.495173,-0.0055389404296875,-0.998199462890625,0.008148193359375
2025-09-17 02:16:48.502452,-0.00616455078125,-0.9978485107421875,0.0076904296875
2025-09-17 02:16:51.508830,-0.00592041015625,-0.9987030029296875,0.00555419921875
2025-09-17 02:16:54.655513,-0.0057830810546875,-0.9986419677734375,0.008636474609375
2025-09-17 02:16:57.659451,-0.0061187744140625,-0.998626708984375,0.00787353515625
2025-09-17 02:17:00.667982,-0.00628662109375,-0.9994354248046875,0.0076904296875
2025-09-17 02:17:03.674433,-0.0056304931640625,-0.9990386962890625,0.0067138671875
2025-09-17 02:17:06.679142,-0.0045013427734375,-0.997894287109375,0.0079345703125
2025-09-17 02:17:09.684989,-0.005523681640625,-0.999786376953125,0.0034637451171875
2025-09-17 02:17:12.690325,-0.004791259765625,-0.9942474365234375,0.0059661865234375
2025-09-17 02:17:15.696449,-0.00457763671875,-0.996124267578125,0.00628662109375
2025-09-17 02:17:18.701235,-0.0061187744140625,-0.9980621337890625,0.0076751708984375
2025-09-17 02:17:22.711114,0.0011749267578125,-0.9966583251953125,0.00604248046875
2025-09-17 02:17:25.716388,-0.0089874267578125,-0.9998626708984375,0.007843017578125
2025-09-17 02:17:28.723731,-0.01715087890625,-1.0017547607421875,0.012115478515625
2025-09-17 02:17:31.729020,-0.0048370361328125,-0.997802734375,0.0072784423828125
2025-09-17 02:17:34.737121,-0.0053863525390625,-0.999298095703125,0.0077362060546875
2025-09-17 02:17:37.742878,-0.0069427490234375,-0.99810791015625,0.006744384765625
2025-09-17 02:17:40.751144,-0.006134033203125,-0.998321533203125,0.0067901611328125
2025-09-17 02:17:43.760517,-0.0081787109375,-1.0012054443359375,0.00726318359375
2025-09-17 02:17:46.768146,-0.0050811767578125,-0.999298095703125,0.0075225830078125
2025-09-17 02:17:49.775126,-0.0045013427734375,-0.9983367919921875,0.0069122314453125
2025-09-17 02:17:52.783612,-0.00592041015625,-0.997955322265625,0.0078125
2025-09-17 02:17:56.794874,-0.0059051513671875,-0.99798583984375,0.008544921875
2025-09-17 02:17:59.807472,-0.00482177734375,-0.99859619140625,0.0079498291015625
2025-09-17 02:18:02.813728,-0.00543212890625,-0.9987640380859375,0.0081634521484375
2025-09-17 02:18:05.820968,9.1552734375e-05,-0.9964599609375,0.0104827880859375
2025-09-17 02:18:08.827367,-0.0061492919921875,-0.9973602294921875,0.0065765380859375
2025-09-17 02:18:11.835337,-0.00555419921875,-0.9985504150390625,0.00823974609375
2025-09-17 02:18:14.842310,-0.0050506591796875,-0.998626708984375,0.0070953369140625
2025-09-17 02:18:16.848200,-0.0059967041015625,-0.9982452392578125,0.007232666015625
2025-09-17 02:18:19.857105,-0.0050201416015625,-0.997406005859375,0.007049560546875
2025-09-17 02:18:21.860815,-0.0058441162109375,-0.9993133544921875,0.006744384765625
2025-09-17 02:18:24.868228,-0.0042877197265625,-0.9993438720703125,0.0052032470703125
2025-09-17 02:18:28.879617,-0.0038299560546875,-0.9983673095703125,0.008148193359375
2025-09-17 02:18:31.884879,-0.0069427490234375,-0.9990386962890625,0.009796142578125
2025-09-17 02:18:34.892698,-0.006256103515625,-0.995849609375,0.0088043212890625
2025-09-17 02:18:37.902810,-0.0051422119140625,-0.99835205078125,0.0072021484375
2025-09-17 02:18:40.907517,-0.0058441162109375,-0.9984283447265625,0.0083465576171875
2025-09-17 02:18:43.911978,-0.0057830810546875,-0.9975433349609375,0.0081024169921875
2025-09-17 02:18:46.919033,-0.0052490234375,-0.9990386962890625,0.0069427490234375
2025-09-17 02:18:49.926330,-0.004425048828125,-0.99774169921875,0.0064239501953125
2025-09-17 02:18:52.930625,-0.00677490234375,-0.998046875,0.008087158203125
2025-09-17 02:18:55.935866,-0.005950927734375,-0.998138427734375,0.0070953369140625
2025-09-17 02:18:59.943408,-0.004547119140625,-0.9979095458984375,0.0058746337890625
2025-09-17 02:19:02.951296,-0.0053253173828125,-0.99774169921875,0.007354736328125
2025-09-17 02:19:05.956798,-0.0049896240234375,-0.9988555908203125,0.0064239501953125
2025-09-17 02:19:08.965873,-0.0062713623046875,-0.9978485107421875,0.0069732666015625
2025-09-17 02:19:11.973064,-0.0041656494140625,-0.9980316162109375,0.0071563720703125
2025-09-17 02:19:14.980860,-0.0047149658203125,-0.9993438720703125,0.0070953369140625
2025-09-17 02:19:17.926620,-0.0063934326171875,-0.9983673095703125,0.007659912109375
2025-09-17 02:19:20.931941,-0.005828857421875,-0.9993896484375,0.0065765380859375
2025-09-17 02:19:25.942435,-0.0060577392578125,-0.997344970703125,0.0071258544921875
2025-09-17 02:19:28.948963,-0.0066680908203125,-0.9981689453125,0.007293701171875
